id,filename,relative_path,containing_directory,current_artist,guessed_artist,confidence,reason,updated
8546,01 Godeatgod.m4a,music/Marilyn Manson/Holy Wood/01 Godeatgod.m4a,Holy Wood,,Marilyn Manson,0.95,artist folder after collection folder: music,yes
8547,02 The Love Song.m4a,music/Marilyn Manson/Holy Wood/02 The Love Song.m4a,Holy Wood,,Marilyn Manson,0.95,artist folder after collection folder: music,yes
8548,03 The Fight Song.m4a,music/Marilyn Manson/Holy Wood/03 The Fight Song.m4a,Holy Wood,,Marilyn Manson,0.95,artist folder after collection folder: music,yes
8549,04 Disposable Teens.m4a,music/Marilyn Manson/Holy Wood/04 Disposable Teens.m4a,Holy Wood,,Marilyn Manson,0.95,artist folder after collection folder: music,yes
8550,05 Target Audience (Narcissus Narcos.m4a,music/Marilyn Manson/Holy Wood/05 Target Audience (Narcissus Narcos.m4a,Holy Wood,,Marilyn Manson,0.95,artist folder after collection folder: music,yes
8551,06 President Dead.m4a,music/Marilyn Manson/Holy Wood/06 President Dead.m4a,Holy Wood,,Marilyn Manson,0.95,artist folder after collection folder: music,yes
8552,07 In The Shadow Of The Valley Of De.m4a,music/Marilyn Manson/Holy Wood/07 In The Shadow Of The Valley Of De.m4a,Holy Wood,,Marilyn Manson,0.95,artist folder after collection folder: music,yes
8553,08 Cruci-Fiction In Space.m4a,music/Marilyn Manson/Holy Wood/08 Cruci-Fiction In Space.m4a,Holy Wood,,Marilyn Manson,0.95,artist folder after collection folder: music,yes
8554,09 A Place In The Dirt.m4a,music/Marilyn Manson/Holy Wood/09 A Place In The Dirt.m4a,Holy Wood,,Marilyn Manson,0.95,artist folder after collection folder: music,yes
8555,10 The Nobodies.m4a,music/Marilyn Manson/Holy Wood/10 The Nobodies.m4a,Holy Wood,,Marilyn Manson,0.95,artist folder after collection folder: music,yes
8556,11 The Death Song.m4a,music/Marilyn Manson/Holy Wood/11 The Death Song.m4a,Holy Wood,,Marilyn Manson,0.95,artist folder after collection folder: music,yes
8557,12 Lamb Of God.m4a,music/Marilyn Manson/Holy Wood/12 Lamb Of God.m4a,Holy Wood,,Marilyn Manson,0.95,artist folder after collection folder: music,yes
8558,13 Born Again.m4a,music/Marilyn Manson/Holy Wood/13 Born Again.m4a,Holy Wood,,Marilyn Manson,0.95,artist folder after collection folder: music,yes
8559,14 Burning Flag.m4a,music/Marilyn Manson/Holy Wood/14 Burning Flag.m4a,Holy Wood,,Marilyn Manson,0.95,artist folder after collection folder: music,yes
8560,15 Coma Black.m4a,music/Marilyn Manson/Holy Wood/15 Coma Black.m4a,Holy Wood,,Marilyn Manson,0.95,artist folder after collection folder: music,yes
8561,16 Valentine's Day.m4a,music/Marilyn Manson/Holy Wood/16 Valentine's Day.m4a,Holy Wood,,Marilyn Manson,0.95,artist folder after collection folder: music,yes
8562,17 The Fall Of Adam.m4a,music/Marilyn Manson/Holy Wood/17 The Fall Of Adam.m4a,Holy Wood,,Marilyn Manson,0.95,artist folder after collection folder: music,yes
8563,18 King Kill 33.m4a,music/Marilyn Manson/Holy Wood/18 King Kill 33.m4a,Holy Wood,,Marilyn Manson,0.95,artist folder after collection folder: music,yes
8564,19 Count To Six And Die.m4a,music/Marilyn Manson/Holy Wood/19 Count To Six And Die.m4a,Holy Wood,,Marilyn Manson,0.95,artist folder after collection folder: music,yes
8565,CDZJ.m4a,music/Maroon 5/Songs About Jane/CDZJ.m4a,Songs About Jane,,Maroon 5,0.95,artist folder after collection folder: music,yes
8566,01 01 Track 1.m4a,music/Mastadon/Unknown Album/01 01 Track 1.m4a,Unknown Album,,Mastadon,0.95,artist folder after collection folder: music,yes
8567,02 02 Track 2.m4a,music/Mastadon/Unknown Album/02 02 Track 2.m4a,Unknown Album,,Mastadon,0.95,artist folder after collection folder: music,yes
8568,03 03 Track 3.m4a,music/Mastadon/Unknown Album/03 03 Track 3.m4a,Unknown Album,,Mastadon,0.95,artist folder after collection folder: music,yes
8569,04 04 Track 4.m4a,music/Mastadon/Unknown Album/04 04 Track 4.m4a,Unknown Album,,Mastadon,0.95,artist folder after collection folder: music,yes
8570,06 06 Track 6.m4a,music/Mastadon/Unknown Album/06 06 Track 6.m4a,Unknown Album,,Mastadon,0.95,artist folder after collection folder: music,yes
8571,07 07 Track 7.m4a,music/Mastadon/Unknown Album/07 07 Track 7.m4a,Unknown Album,,Mastadon,0.95,artist folder after collection folder: music,yes
8572,08 08 Track 8.m4a,music/Mastadon/Unknown Album/08 08 Track 8.m4a,Unknown Album,,Mastadon,0.95,artist folder after collection folder: music,yes
8573,09 09 Track 9.m4a,music/Mastadon/Unknown Album/09 09 Track 9.m4a,Unknown Album,,Mastadon,0.95,artist folder after collection folder: music,yes
8574,10 10 Track 10.m4a,music/Mastadon/Unknown Album/10 10 Track 10.m4a,Unknown Album,,Mastadon,0.95,artist folder after collection folder: music,yes
8575,11 11 Track 11.m4a,music/Mastadon/Unknown Album/11 11 Track 11.m4a,Unknown Album,,Mastadon,0.95,artist folder after collection folder: music,yes
8576,01 - The Wolf Is Loose.mp3,music/Mastodon/Blood Mountain/01 - The Wolf Is Loose.mp3,Blood Mountain,,Mastodon,0.95,artist folder after collection folder: music,yes
8577,02 - Crystal Skull.mp3,music/Mastodon/Blood Mountain/02 - Crystal Skull.mp3,Blood Mountain,,Mastodon,0.95,artist folder after collection folder: music,yes
8578,03 - Sleeping Giant.mp3,music/Mastodon/Blood Mountain/03 - Sleeping Giant.mp3,Blood Mountain,,Mastodon,0.95,artist folder after collection folder: music,yes
8579,04 - Capillarian Crest.mp3,music/Mastodon/Blood Mountain/04 - Capillarian Crest.mp3,Blood Mountain,,Mastodon,0.95,artist folder after collection folder: music,yes
8580,05 - Circle Of Cysquatch.mp3,music/Mastodon/Blood Mountain/05 - Circle Of Cysquatch.mp3,Blood Mountain,,Mastodon,0.95,artist folder after collection folder: music,yes
8581,06 - Bladecatcher.mp3,music/Mastodon/Blood Mountain/06 - Bladecatcher.mp3,Blood Mountain,,Mastodon,0.95,artist folder after collection folder: music,yes
8582,07 - Colony Of Birchmen.mp3,music/Mastodon/Blood Mountain/07 - Colony Of Birchmen.mp3,Blood Mountain,,Mastodon,0.95,artist folder after collection folder: music,yes
8583,08 - Hunters Of The Sky.mp3,music/Mastodon/Blood Mountain/08 - Hunters Of The Sky.mp3,Blood Mountain,,Mastodon,0.95,artist folder after collection folder: music,yes
8584,09 - Hand Of Stone.mp3,music/Mastodon/Blood Mountain/09 - Hand Of Stone.mp3,Blood Mountain,,Mastodon,0.95,artist folder after collection folder: music,yes
8585,10 - This Mortal Soil.mp3,music/Mastodon/Blood Mountain/10 - This Mortal Soil.mp3,Blood Mountain,,Mastodon,0.95,artist folder after collection folder: music,yes
8586,11 - Siberian Divide.mp3,music/Mastodon/Blood Mountain/11 - Siberian Divide.mp3,Blood Mountain,,Mastodon,0.95,artist folder after collection folder: music,yes
8587,12 - Pendulous Skin.mp3,music/Mastodon/Blood Mountain/12 - Pendulous Skin.mp3,Blood Mountain,,Mastodon,0.95,artist folder after collection folder: music,yes
8588,01 Oblivion.m4a,music/Mastodon/Crack The Skye/01 Oblivion.m4a,Crack The Skye,,Mastodon,0.95,artist folder after collection folder: music,yes
8589,02 Divinations.m4a,music/Mastodon/Crack The Skye/02 Divinations.m4a,Crack The Skye,,Mastodon,0.95,artist folder after collection folder: music,yes
8590,03 Quintessence.m4a,music/Mastodon/Crack The Skye/03 Quintessence.m4a,Crack The Skye,,Mastodon,0.95,artist folder after collection folder: music,yes
8591,04 The Czar_ I. Usurper II. Escape I.m4a,music/Mastodon/Crack The Skye/04 The Czar_ I. Usurper II. Escape I.m4a,Crack The Skye,,Mastodon,0.95,artist folder after collection folder: music,yes
8592,05 Ghost Of Karelia.m4a,music/Mastodon/Crack The Skye/05 Ghost Of Karelia.m4a,Crack The Skye,,Mastodon,0.95,artist folder after collection folder: music,yes
8593,06 Crack The Skye.m4a,music/Mastodon/Crack The Skye/06 Crack The Skye.m4a,Crack The Skye,,Mastodon,0.95,artist folder after collection folder: music,yes
8594,07 The Last Baron.m4a,music/Mastodon/Crack The Skye/07 The Last Baron.m4a,Crack The Skye,,Mastodon,0.95,artist folder after collection folder: music,yes
8595,01 - Blood and Thunder.mp3,music/Mastodon/Leviathan/01 - Blood and Thunder.mp3,Leviathan,,Mastodon,0.95,artist folder after collection folder: music,yes
8596,01 Blood And Thunder.m4a,music/Mastodon/Leviathan/01 Blood And Thunder.m4a,Leviathan,,Mastodon,0.95,artist folder after collection folder: music,yes
8597,02 - I Am Ahab.mp3,music/Mastodon/Leviathan/02 - I Am Ahab.mp3,Leviathan,,Mastodon,0.95,artist folder after collection folder: music,yes
8598,02 I Am Ahab.m4a,music/Mastodon/Leviathan/02 I Am Ahab.m4a,Leviathan,,Mastodon,0.95,artist folder after collection folder: music,yes
8599,03 - Seabeast.mp3,music/Mastodon/Leviathan/03 - Seabeast.mp3,Leviathan,,Mastodon,0.95,artist folder after collection folder: music,yes
8600,03 Seabeast.m4a,music/Mastodon/Leviathan/03 Seabeast.m4a,Leviathan,,Mastodon,0.95,artist folder after collection folder: music,yes
8601,04 - Island.mp3,music/Mastodon/Leviathan/04 - Island.mp3,Leviathan,,Mastodon,0.95,artist folder after collection folder: music,yes
8602,04 Island.m4a,music/Mastodon/Leviathan/04 Island.m4a,Leviathan,,Mastodon,0.95,artist folder after collection folder: music,yes
8603,05 - Iron Tusk.mp3,music/Mastodon/Leviathan/05 - Iron Tusk.mp3,Leviathan,,Mastodon,0.95,artist folder after collection folder: music,yes
8604,05 Iron Tusk.m4a,music/Mastodon/Leviathan/05 Iron Tusk.m4a,Leviathan,,Mastodon,0.95,artist folder after collection folder: music,yes
8605,06 - Megalodon.mp3,music/Mastodon/Leviathan/06 - Megalodon.mp3,Leviathan,,Mastodon,0.95,artist folder after collection folder: music,yes
8606,06 Megalodon.m4a,music/Mastodon/Leviathan/06 Megalodon.m4a,Leviathan,,Mastodon,0.95,artist folder after collection folder: music,yes
8607,07 - Naked Burn.mp3,music/Mastodon/Leviathan/07 - Naked Burn.mp3,Leviathan,,Mastodon,0.95,artist folder after collection folder: music,yes
8608,07 Naked Burn.m4a,music/Mastodon/Leviathan/07 Naked Burn.m4a,Leviathan,,Mastodon,0.95,artist folder after collection folder: music,yes
8609,08 - Aqua Dementia.mp3,music/Mastodon/Leviathan/08 - Aqua Dementia.mp3,Leviathan,,Mastodon,0.95,artist folder after collection folder: music,yes
8610,08 Aqua Dementia.m4a,music/Mastodon/Leviathan/08 Aqua Dementia.m4a,Leviathan,,Mastodon,0.95,artist folder after collection folder: music,yes
8611,09 - Hearts Alive.mp3,music/Mastodon/Leviathan/09 - Hearts Alive.mp3,Leviathan,,Mastodon,0.95,artist folder after collection folder: music,yes
8612,09 Hearts Alive.m4a,music/Mastodon/Leviathan/09 Hearts Alive.m4a,Leviathan,,Mastodon,0.95,artist folder after collection folder: music,yes
8613,10 - Joseph Merrick.mp3,music/Mastodon/Leviathan/10 - Joseph Merrick.mp3,Leviathan,,Mastodon,0.95,artist folder after collection folder: music,yes
8614,10 Joseph Merrick [Instrumental].m4a,music/Mastodon/Leviathan/10 Joseph Merrick [Instrumental].m4a,Leviathan,,Mastodon,0.95,artist folder after collection folder: music,yes
8615,01 - Crusher Destroyer.mp3,music/Mastodon/Remission/01 - Crusher Destroyer.mp3,Remission,,Mastodon,0.95,artist folder after collection folder: music,yes
8616,02 - March of the Fire Ants.mp3,music/Mastodon/Remission/02 - March of the Fire Ants.mp3,Remission,,Mastodon,0.95,artist folder after collection folder: music,yes
8617,03 - Where Strides the Behemoth.mp3,music/Mastodon/Remission/03 - Where Strides the Behemoth.mp3,Remission,,Mastodon,0.95,artist folder after collection folder: music,yes
8618,04 - Workhorse.mp3,music/Mastodon/Remission/04 - Workhorse.mp3,Remission,,Mastodon,0.95,artist folder after collection folder: music,yes
8619,05 - Ol'e Nessie.mp3,music/Mastodon/Remission/05 - Ol'e Nessie.mp3,Remission,,Mastodon,0.95,artist folder after collection folder: music,yes
8620,06 - Burning Man.mp3,music/Mastodon/Remission/06 - Burning Man.mp3,Remission,,Mastodon,0.95,artist folder after collection folder: music,yes
8621,07 - Trainwreck.mp3,music/Mastodon/Remission/07 - Trainwreck.mp3,Remission,,Mastodon,0.95,artist folder after collection folder: music,yes
8622,08 - Trampled Under Hoof.mp3,music/Mastodon/Remission/08 - Trampled Under Hoof.mp3,Remission,,Mastodon,0.95,artist folder after collection folder: music,yes
8623,09 - Trilobite.mp3,music/Mastodon/Remission/09 - Trilobite.mp3,Remission,,Mastodon,0.95,artist folder after collection folder: music,yes
8624,10 - Mother Puncher.mp3,music/Mastodon/Remission/10 - Mother Puncher.mp3,Remission,,Mastodon,0.95,artist folder after collection folder: music,yes
8625,11 - Elephant Man.mp3,music/Mastodon/Remission/11 - Elephant Man.mp3,Remission,,Mastodon,0.95,artist folder after collection folder: music,yes
8626,BDFX.m4a,music/Matchbox Twenty/Yourself Or Someone Like You/BDFX.m4a,Yourself Or Someone Like You,,Matchbox Twenty,0.95,artist folder after collection folder: music,yes
8627,EPHT.m4a,music/Matchbox Twenty/Yourself Or Someone Like You/EPHT.m4a,Yourself Or Someone Like You,,Matchbox Twenty,0.95,artist folder after collection folder: music,yes
8628,OGCU.m4a,music/Matchbox Twenty/Yourself Or Someone Like You/OGCU.m4a,Yourself Or Someone Like You,,Matchbox Twenty,0.95,artist folder after collection folder: music,yes
8629,TMQJ.m4a,music/Matchbox Twenty/Yourself Or Someone Like You/TMQJ.m4a,Yourself Or Someone Like You,,Matchbox Twenty,0.95,artist folder after collection folder: music,yes
8630,01 Autonomy Lost 1.m4a,music/Meshuggah/Catch Thirty-Three/01 Autonomy Lost 1.m4a,Catch Thirty-Three,,Meshuggah,0.95,artist folder after collection folder: music,yes
8631,01 Autonomy Lost.m4a,music/Meshuggah/Catch Thirty-Three/01 Autonomy Lost.m4a,Catch Thirty-Three,,Meshuggah,0.95,artist folder after collection folder: music,yes
8632,02 Imprint of the Un-Saved 1.m4a,music/Meshuggah/Catch Thirty-Three/02 Imprint of the Un-Saved 1.m4a,Catch Thirty-Three,,Meshuggah,0.95,artist folder after collection folder: music,yes
8633,02 Imprint of the Un-Saved.m4a,music/Meshuggah/Catch Thirty-Three/02 Imprint of the Un-Saved.m4a,Catch Thirty-Three,,Meshuggah,0.95,artist folder after collection folder: music,yes
8634,03 Disenchantment 1.m4a,music/Meshuggah/Catch Thirty-Three/03 Disenchantment 1.m4a,Catch Thirty-Three,,Meshuggah,0.95,artist folder after collection folder: music,yes
8635,03 Disenchantment.m4a,music/Meshuggah/Catch Thirty-Three/03 Disenchantment.m4a,Catch Thirty-Three,,Meshuggah,0.95,artist folder after collection folder: music,yes
8636,04 The Paradoxical Spiral 1.m4a,music/Meshuggah/Catch Thirty-Three/04 The Paradoxical Spiral 1.m4a,Catch Thirty-Three,,Meshuggah,0.95,artist folder after collection folder: music,yes
8637,04 The Paradoxical Spiral.m4a,music/Meshuggah/Catch Thirty-Three/04 The Paradoxical Spiral.m4a,Catch Thirty-Three,,Meshuggah,0.95,artist folder after collection folder: music,yes
8638,05 Re-Inanimate 1.m4a,music/Meshuggah/Catch Thirty-Three/05 Re-Inanimate 1.m4a,Catch Thirty-Three,,Meshuggah,0.95,artist folder after collection folder: music,yes
8639,05 Re-Inanimate.m4a,music/Meshuggah/Catch Thirty-Three/05 Re-Inanimate.m4a,Catch Thirty-Three,,Meshuggah,0.95,artist folder after collection folder: music,yes
8640,06 Entrapment 1.m4a,music/Meshuggah/Catch Thirty-Three/06 Entrapment 1.m4a,Catch Thirty-Three,,Meshuggah,0.95,artist folder after collection folder: music,yes
8641,06 Entrapment.m4a,music/Meshuggah/Catch Thirty-Three/06 Entrapment.m4a,Catch Thirty-Three,,Meshuggah,0.95,artist folder after collection folder: music,yes
8642,07 Mind's Mirrors 1.m4a,music/Meshuggah/Catch Thirty-Three/07 Mind's Mirrors 1.m4a,Catch Thirty-Three,,Meshuggah,0.95,artist folder after collection folder: music,yes
8643,07 Mind's Mirrors.m4a,music/Meshuggah/Catch Thirty-Three/07 Mind's Mirrors.m4a,Catch Thirty-Three,,Meshuggah,0.95,artist folder after collection folder: music,yes
8644,08 In Death -- Is Life 1.m4a,music/Meshuggah/Catch Thirty-Three/08 In Death -- Is Life 1.m4a,Catch Thirty-Three,,Meshuggah,0.95,artist folder after collection folder: music,yes
8645,08 In Death -- Is Life.m4a,music/Meshuggah/Catch Thirty-Three/08 In Death -- Is Life.m4a,Catch Thirty-Three,,Meshuggah,0.95,artist folder after collection folder: music,yes
8646,09 In Death -- Is Death 1.m4a,music/Meshuggah/Catch Thirty-Three/09 In Death -- Is Death 1.m4a,Catch Thirty-Three,,Meshuggah,0.95,artist folder after collection folder: music,yes
8647,09 In Death -- Is Death.m4a,music/Meshuggah/Catch Thirty-Three/09 In Death -- Is Death.m4a,Catch Thirty-Three,,Meshuggah,0.95,artist folder after collection folder: music,yes
8648,10 Shed 1.m4a,music/Meshuggah/Catch Thirty-Three/10 Shed 1.m4a,Catch Thirty-Three,,Meshuggah,0.95,artist folder after collection folder: music,yes
8649,10 Shed.m4a,music/Meshuggah/Catch Thirty-Three/10 Shed.m4a,Catch Thirty-Three,,Meshuggah,0.95,artist folder after collection folder: music,yes
8650,11 Personae Non Gratae 1.m4a,music/Meshuggah/Catch Thirty-Three/11 Personae Non Gratae 1.m4a,Catch Thirty-Three,,Meshuggah,0.95,artist folder after collection folder: music,yes
8651,11 Personae Non Gratae.m4a,music/Meshuggah/Catch Thirty-Three/11 Personae Non Gratae.m4a,Catch Thirty-Three,,Meshuggah,0.95,artist folder after collection folder: music,yes
8652,12 Dehumanization 1.m4a,music/Meshuggah/Catch Thirty-Three/12 Dehumanization 1.m4a,Catch Thirty-Three,,Meshuggah,0.95,artist folder after collection folder: music,yes
8653,12 Dehumanization.m4a,music/Meshuggah/Catch Thirty-Three/12 Dehumanization.m4a,Catch Thirty-Three,,Meshuggah,0.95,artist folder after collection folder: music,yes
8654,13 Sum 1.m4a,music/Meshuggah/Catch Thirty-Three/13 Sum 1.m4a,Catch Thirty-Three,,Meshuggah,0.95,artist folder after collection folder: music,yes
8655,13 Sum.m4a,music/Meshuggah/Catch Thirty-Three/13 Sum.m4a,Catch Thirty-Three,,Meshuggah,0.95,artist folder after collection folder: music,yes
8656,01 Stengah.m4a,music/Meshuggah/Nothing [CD_DVD] Disc 1/01 Stengah.m4a,Nothing [CD_DVD] Disc 1,,Meshuggah,0.95,artist folder after collection folder: music,yes
8657,02 Rational Gaze.m4a,music/Meshuggah/Nothing [CD_DVD] Disc 1/02 Rational Gaze.m4a,Nothing [CD_DVD] Disc 1,,Meshuggah,0.95,artist folder after collection folder: music,yes
8658,03 Perpetual Black Second.m4a,music/Meshuggah/Nothing [CD_DVD] Disc 1/03 Perpetual Black Second.m4a,Nothing [CD_DVD] Disc 1,,Meshuggah,0.95,artist folder after collection folder: music,yes
8659,04 Closed Eye Visuals.m4a,music/Meshuggah/Nothing [CD_DVD] Disc 1/04 Closed Eye Visuals.m4a,Nothing [CD_DVD] Disc 1,,Meshuggah,0.95,artist folder after collection folder: music,yes
8660,05 Glints Collide.m4a,music/Meshuggah/Nothing [CD_DVD] Disc 1/05 Glints Collide.m4a,Nothing [CD_DVD] Disc 1,,Meshuggah,0.95,artist folder after collection folder: music,yes
8661,06 Organic Shadows.m4a,music/Meshuggah/Nothing [CD_DVD] Disc 1/06 Organic Shadows.m4a,Nothing [CD_DVD] Disc 1,,Meshuggah,0.95,artist folder after collection folder: music,yes
8662,07 Straws Pulled at Random.m4a,music/Meshuggah/Nothing [CD_DVD] Disc 1/07 Straws Pulled at Random.m4a,Nothing [CD_DVD] Disc 1,,Meshuggah,0.95,artist folder after collection folder: music,yes
8663,08 Spasm.m4a,music/Meshuggah/Nothing [CD_DVD] Disc 1/08 Spasm.m4a,Nothing [CD_DVD] Disc 1,,Meshuggah,0.95,artist folder after collection folder: music,yes
8664,09 Nebulous.m4a,music/Meshuggah/Nothing [CD_DVD] Disc 1/09 Nebulous.m4a,Nothing [CD_DVD] Disc 1,,Meshuggah,0.95,artist folder after collection folder: music,yes
8665,10 Obsidian.m4a,music/Meshuggah/Nothing [CD_DVD] Disc 1/10 Obsidian.m4a,Nothing [CD_DVD] Disc 1,,Meshuggah,0.95,artist folder after collection folder: music,yes
8666,01 A Cold Day In Hell.m4a,music/Metal-Musig/Winds Of Plague/01 A Cold Day In Hell.m4a,Winds Of Plague,,Metal-Musig,0.95,artist folder after collection folder: music,yes
8667,02 Anthems Of The Apocalypse.m4a,music/Metal-Musig/Winds Of Plague/02 Anthems Of The Apocalypse.m4a,Winds Of Plague,,Metal-Musig,0.95,artist folder after collection folder: music,yes
8668,03 The Impaler.m4a,music/Metal-Musig/Winds Of Plague/03 The Impaler.m4a,Winds Of Plague,,Metal-Musig,0.95,artist folder after collection folder: music,yes
8669,04 Decimate The Weak.m4a,music/Metal-Musig/Winds Of Plague/04 Decimate The Weak.m4a,Winds Of Plague,,Metal-Musig,0.95,artist folder after collection folder: music,yes
8670,05 Origins And Endings.m4a,music/Metal-Musig/Winds Of Plague/05 Origins And Endings.m4a,Winds Of Plague,,Metal-Musig,0.95,artist folder after collection folder: music,yes
8671,06 Angels Of Debauchery.m4a,music/Metal-Musig/Winds Of Plague/06 Angels Of Debauchery.m4a,Winds Of Plague,,Metal-Musig,0.95,artist folder after collection folder: music,yes
8672,07 Reloaded.m4a,music/Metal-Musig/Winds Of Plague/07 Reloaded.m4a,Winds Of Plague,,Metal-Musig,0.95,artist folder after collection folder: music,yes
8673,08 Unbreakable.m4a,music/Metal-Musig/Winds Of Plague/08 Unbreakable.m4a,Winds Of Plague,,Metal-Musig,0.95,artist folder after collection folder: music,yes
8674,09 One Body Too Many.m4a,music/Metal-Musig/Winds Of Plague/09 One Body Too Many.m4a,Winds Of Plague,,Metal-Musig,0.95,artist folder after collection folder: music,yes
8675,10 Legions.m4a,music/Metal-Musig/Winds Of Plague/10 Legions.m4a,Winds Of Plague,,Metal-Musig,0.95,artist folder after collection folder: music,yes
8676,UQHW.mp3,music/Metalica/No album info/UQHW.mp3,No album info,,Metalica,0.95,artist folder after collection folder: music,yes
8677,01 - Blackened.mp3,music/Metallica/...And Justice For All/01 - Blackened.mp3,...And Justice For All,,Metallica,0.95,artist folder after collection folder: music,yes
8678,02 - ...And Justice For All.mp3,music/Metallica/...And Justice For All/02 - ...And Justice For All.mp3,...And Justice For All,,Metallica,0.95,artist folder after collection folder: music,yes
8679,03 - Eye Of The Beholder.mp3,music/Metallica/...And Justice For All/03 - Eye Of The Beholder.mp3,...And Justice For All,,Metallica,0.95,artist folder after collection folder: music,yes
8680,04 - One.mp3,music/Metallica/...And Justice For All/04 - One.mp3,...And Justice For All,,Metallica,0.95,artist folder after collection folder: music,yes
8681,05 - The Shortest Straw.mp3,music/Metallica/...And Justice For All/05 - The Shortest Straw.mp3,...And Justice For All,,Metallica,0.95,artist folder after collection folder: music,yes
8682,06 - Harvester Of Sorrow.mp3,music/Metallica/...And Justice For All/06 - Harvester Of Sorrow.mp3,...And Justice For All,,Metallica,0.95,artist folder after collection folder: music,yes
8683,07 - The Frayed Ends Of Sanity.mp3,music/Metallica/...And Justice For All/07 - The Frayed Ends Of Sanity.mp3,...And Justice For All,,Metallica,0.95,artist folder after collection folder: music,yes
8684,08 - To Live Is To Die.mp3,music/Metallica/...And Justice For All/08 - To Live Is To Die.mp3,...And Justice For All,,Metallica,0.95,artist folder after collection folder: music,yes
8685,09 - Dyers Eve.mp3,music/Metallica/...And Justice For All/09 - Dyers Eve.mp3,...And Justice For All,,Metallica,0.95,artist folder after collection folder: music,yes
8686,SQYX.m4a,music/Metallica/...And Justice For All/SQYX.m4a,...And Justice For All,,Metallica,0.95,artist folder after collection folder: music,yes
8696,DSDX.m4a,music/Metallica/Black Album/DSDX.m4a,Black Album,,Metallica,0.95,artist folder after collection folder: music,yes
8697,HUJQ.m4a,music/Metallica/Black Album/HUJQ.m4a,Black Album,,Metallica,0.95,artist folder after collection folder: music,yes
8698,IOJG.m4a,music/Metallica/Black Album/IOJG.m4a,Black Album,,Metallica,0.95,artist folder after collection folder: music,yes
8699,JVAE.m4a,music/Metallica/Black Album/JVAE.m4a,Black Album,,Metallica,0.95,artist folder after collection folder: music,yes
8700,JYKH.m4a,music/Metallica/Black Album/JYKH.m4a,Black Album,,Metallica,0.95,artist folder after collection folder: music,yes
8701,OUDA.m4a,music/Metallica/Black Album/OUDA.m4a,Black Album,,Metallica,0.95,artist folder after collection folder: music,yes
8702,PXMP.m4a,music/Metallica/Black Album/PXMP.m4a,Black Album,,Metallica,0.95,artist folder after collection folder: music,yes
8703,QOBX.m4a,music/Metallica/Black Album/QOBX.m4a,Black Album,,Metallica,0.95,artist folder after collection folder: music,yes
8704,SAOV.m4a,music/Metallica/Black Album/SAOV.m4a,Black Album,,Metallica,0.95,artist folder after collection folder: music,yes
8705,SKRT.m4a,music/Metallica/Black Album/SKRT.m4a,Black Album,,Metallica,0.95,artist folder after collection folder: music,yes
8706,SXHF.m4a,music/Metallica/Black Album/SXHF.m4a,Black Album,,Metallica,0.95,artist folder after collection folder: music,yes
8707,XUDG.m4a,music/Metallica/Black Album/XUDG.m4a,Black Album,,Metallica,0.95,artist folder after collection folder: music,yes
8708,01 Ain't My B_tch.m4a,music/Metallica/Load/01 Ain't My B_tch.m4a,Load,,Metallica,0.95,artist folder after collection folder: music,yes
8709,02 2 X 4.m4a,music/Metallica/Load/02 2 X 4.m4a,Load,,Metallica,0.95,artist folder after collection folder: music,yes
8710,03 The House Jack Built.m4a,music/Metallica/Load/03 The House Jack Built.m4a,Load,,Metallica,0.95,artist folder after collection folder: music,yes
8711,04 Until It Sleeps.m4a,music/Metallica/Load/04 Until It Sleeps.m4a,Load,,Metallica,0.95,artist folder after collection folder: music,yes
8712,05 King Nothing.m4a,music/Metallica/Load/05 King Nothing.m4a,Load,,Metallica,0.95,artist folder after collection folder: music,yes
8713,06 Hero of the Day.m4a,music/Metallica/Load/06 Hero of the Day.m4a,Load,,Metallica,0.95,artist folder after collection folder: music,yes
8714,07 Bleeding Me.m4a,music/Metallica/Load/07 Bleeding Me.m4a,Load,,Metallica,0.95,artist folder after collection folder: music,yes
8715,08 Cure.m4a,music/Metallica/Load/08 Cure.m4a,Load,,Metallica,0.95,artist folder after collection folder: music,yes
8716,09 Poor Twisted Me.m4a,music/Metallica/Load/09 Poor Twisted Me.m4a,Load,,Metallica,0.95,artist folder after collection folder: music,yes
8717,10 Wasting My Hate.m4a,music/Metallica/Load/10 Wasting My Hate.m4a,Load,,Metallica,0.95,artist folder after collection folder: music,yes
8718,11 Mama Said.m4a,music/Metallica/Load/11 Mama Said.m4a,Load,,Metallica,0.95,artist folder after collection folder: music,yes
8719,12 Thorn Within.m4a,music/Metallica/Load/12 Thorn Within.m4a,Load,,Metallica,0.95,artist folder after collection folder: music,yes
8720,13 Ronnie.m4a,music/Metallica/Load/13 Ronnie.m4a,Load,,Metallica,0.95,artist folder after collection folder: music,yes
8721,14 The Outlaw Torn.m4a,music/Metallica/Load/14 The Outlaw Torn.m4a,Load,,Metallica,0.95,artist folder after collection folder: music,yes
8722,CCHI.m4a,music/Metallica/Load/CCHI.m4a,Load,,Metallica,0.95,artist folder after collection folder: music,yes
8724,LJPQ.m4a,music/Metallica/Load/LJPQ.m4a,Load,,Metallica,0.95,artist folder after collection folder: music,yes
8725,01 Battery.m4a,music/Metallica/Master Of Puppets/01 Battery.m4a,Master Of Puppets,,Metallica,0.95,artist folder after collection folder: music,yes
