root_path,relative_path,path,parent_path,filename,stem,extension,size_bytes,modified_at,is_audio,artist,album,title,track_number,disc_number,year,suggested_path,suggested_filename,status,notes,confidence
/mnt/d/Music,music/Pop/Michael Jackson/Number Ones/OCOU.m4a,/mnt/d/Music/music/Pop/Michael Jackson/Number Ones/OCOU.m4a,/mnt/d/Music/music/Pop/Michael Jackson/Number Ones,OCOU.m4a,OCOU,.m4a,4305493,2006-10-24T19:24:42+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Pop/Michael Jackson/Number Ones/QRUO.m4a,/mnt/d/Music/music/Pop/Michael Jackson/Number Ones/QRUO.m4a,/mnt/d/Music/music/Pop/Michael Jackson/Number Ones,QRUO.m4a,QRUO,.m4a,4178509,2006-10-24T19:21:14+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Pop/Michael Jackson/Number Ones/SNYX.m4a,/mnt/d/Music/music/Pop/Michael Jackson/Number Ones/SNYX.m4a,/mnt/d/Music/music/Pop/Michael Jackson/Number Ones,SNYX.m4a,SNYX,.m4a,4160234,2006-10-24T19:22:30+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Pop/Michael Jackson/Number Ones/TLZL.m4a,/mnt/d/Music/music/Pop/Michael Jackson/Number Ones/TLZL.m4a,/mnt/d/Music/music/Pop/Michael Jackson/Number Ones,TLZL.m4a,TLZL,.m4a,4074346,2006-10-24T19:21:54+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Pop/Michael Jackson/Number Ones/USSY.m4a,/mnt/d/Music/music/Pop/Michael Jackson/Number Ones/USSY.m4a,/mnt/d/Music/music/Pop/Michael Jackson/Number Ones,USSY.m4a,USSY,.m4a,3575673,2006-10-24T19:20:34+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Pop/Michael Jackson/Number Ones/VFOR.m4a,/mnt/d/Music/music/Pop/Michael Jackson/Number Ones/VFOR.m4a,/mnt/d/Music/music/Pop/Michael Jackson/Number Ones,VFOR.m4a,VFOR,.m4a,4540599,2006-10-24T19:23:32+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Pop/Michael Jackson/Number Ones/WVNZ.m4a,/mnt/d/Music/music/Pop/Michael Jackson/Number Ones/WVNZ.m4a,/mnt/d/Music/music/Pop/Michael Jackson/Number Ones,WVNZ.m4a,WVNZ,.m4a,2898588,2006-10-24T19:25:32+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Pop/Michael Jackson/Number Ones/WYCF.m4a,/mnt/d/Music/music/Pop/Michael Jackson/Number Ones/WYCF.m4a,/mnt/d/Music/music/Pop/Michael Jackson/Number Ones,WYCF.m4a,WYCF,.m4a,4806687,2006-10-24T19:22:52+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Pop/Michael Jackson/Number Ones/XADD.m4a,/mnt/d/Music/music/Pop/Michael Jackson/Number Ones/XADD.m4a,/mnt/d/Music/music/Pop/Michael Jackson/Number Ones,XADD.m4a,XADD,.m4a,3990352,2006-10-24T19:22:12+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Pop/Michael Jackson/Number Ones/XOPU.m4a,/mnt/d/Music/music/Pop/Michael Jackson/Number Ones/XOPU.m4a,/mnt/d/Music/music/Pop/Michael Jackson/Number Ones,XOPU.m4a,XOPU,.m4a,5041797,2006-10-24T19:21:36+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Pop/Michael Jackson/Number Ones/YWCL.m4a,/mnt/d/Music/music/Pop/Michael Jackson/Number Ones/YWCL.m4a,/mnt/d/Music/music/Pop/Michael Jackson/Number Ones,YWCL.m4a,YWCL,.m4a,5335590,2006-10-24T19:25:04+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Pop/Michelle Branch/No album info/PDQL.mp3,/mnt/d/Music/music/Pop/Michelle Branch/No album info/PDQL.mp3,/mnt/d/Music/music/Pop/Michelle Branch/No album info,PDQL.mp3,PDQL,.mp3,5274640,2005-05-14T09:42:46+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Pop/Michelle Branch/No album info/XEDQ.mp3,/mnt/d/Music/music/Pop/Michelle Branch/No album info/XEDQ.mp3,/mnt/d/Music/music/Pop/Michelle Branch/No album info,XEDQ.mp3,XEDQ,.mp3,5164527,2005-05-14T09:42:42+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Pop/Nelly Furtado/No album info/VTZN.mp3,/mnt/d/Music/music/Pop/Nelly Furtado/No album info/VTZN.mp3,/mnt/d/Music/music/Pop/Nelly Furtado/No album info,VTZN.mp3,VTZN,.mp3,6594103,2004-08-25T17:59:50+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Pop/No Doubt/Tragic Kingdom/BJCP.m4a,/mnt/d/Music/music/Pop/No Doubt/Tragic Kingdom/BJCP.m4a,/mnt/d/Music/music/Pop/No Doubt/Tragic Kingdom,BJCP.m4a,BJCP,.m4a,4346827,2005-05-14T09:52:28+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Pop/No Doubt/Tragic Kingdom/LFAI.m4a,/mnt/d/Music/music/Pop/No Doubt/Tragic Kingdom/LFAI.m4a,/mnt/d/Music/music/Pop/No Doubt/Tragic Kingdom,LFAI.m4a,LFAI,.m4a,4268865,2005-05-14T09:52:34+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Pop/No Doubt/Tragic Kingdom/PGOX.m4a,/mnt/d/Music/music/Pop/No Doubt/Tragic Kingdom/PGOX.m4a,/mnt/d/Music/music/Pop/No Doubt/Tragic Kingdom,PGOX.m4a,PGOX,.m4a,3399156,2005-05-14T09:52:30+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Pop/Norah Jones/No album info/QMYL.m4a,/mnt/d/Music/music/Pop/Norah Jones/No album info/QMYL.m4a,/mnt/d/Music/music/Pop/Norah Jones/No album info,QMYL.m4a,QMYL,.m4a,3067743,2005-05-14T09:52:38+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Pop/Paula Cole/No album info/WUUD.m4a,/mnt/d/Music/music/Pop/Paula Cole/No album info/WUUD.m4a,/mnt/d/Music/music/Pop/Paula Cole/No album info,WUUD.m4a,WUUD,.m4a,5466060,2004-02-06T06:24:40+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Pop/Quad City DJ's/Pop Mix/RKUX.mp3,/mnt/d/Music/music/Pop/Quad City DJ's/Pop Mix/RKUX.mp3,/mnt/d/Music/music/Pop/Quad City DJ's/Pop Mix,RKUX.mp3,RKUX,.mp3,4868784,2007-02-28T18:11:34+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Pop/Right Said Fred/No album info/XOWF.mp3,/mnt/d/Music/music/Pop/Right Said Fred/No album info/XOWF.mp3,/mnt/d/Music/music/Pop/Right Said Fred/No album info,XOWF.mp3,XOWF,.mp3,5464108,2005-05-14T10:05:20+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Pop/Santana/Supernatural/ZAYN.mp3,/mnt/d/Music/music/Pop/Santana/Supernatural/ZAYN.mp3,/mnt/d/Music/music/Pop/Santana/Supernatural,ZAYN.mp3,ZAYN,.mp3,5760911,2007-02-28T18:20:40+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Pop/Sarah McLachlan/No album info/UWPK.m4a,/mnt/d/Music/music/Pop/Sarah McLachlan/No album info/UWPK.m4a,/mnt/d/Music/music/Pop/Sarah McLachlan/No album info,UWPK.m4a,UWPK,.m4a,4379550,2004-02-06T06:26:12+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Pop/Seal/No album info/JXZH.mp3,/mnt/d/Music/music/Pop/Seal/No album info/JXZH.mp3,/mnt/d/Music/music/Pop/Seal/No album info,JXZH.mp3,JXZH,.mp3,4606745,2005-05-14T10:07:36+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Pop/Shakira/No album info/RIQJ.mp3,/mnt/d/Music/music/Pop/Shakira/No album info/RIQJ.mp3,/mnt/d/Music/music/Pop/Shakira/No album info,RIQJ.mp3,RIQJ,.mp3,3156973,2005-05-14T10:08:34+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Pop/Sheryl Crow/No album info/PJOY.mp3,/mnt/d/Music/music/Pop/Sheryl Crow/No album info/PJOY.mp3,/mnt/d/Music/music/Pop/Sheryl Crow/No album info,PJOY.mp3,PJOY,.mp3,4360116,2005-05-14T10:08:50+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Pop/Sheryl Crow/No album info/UGKO.mp3,/mnt/d/Music/music/Pop/Sheryl Crow/No album info/UGKO.mp3,/mnt/d/Music/music/Pop/Sheryl Crow/No album info,UGKO.mp3,UGKO,.mp3,5523584,2005-05-14T10:08:46+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Pop/Sheryl Crow/Tuesday Night Music Club/AFGB.mp3,/mnt/d/Music/music/Pop/Sheryl Crow/Tuesday Night Music Club/AFGB.mp3,/mnt/d/Music/music/Pop/Sheryl Crow/Tuesday Night Music Club,AFGB.mp3,AFGB,.mp3,3045755,2005-05-14T10:08:42+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Pop/The Beatles/1/JWXJ.m4a,/mnt/d/Music/music/Pop/The Beatles/1/JWXJ.m4a,/mnt/d/Music/music/Pop/The Beatles/1,JWXJ.m4a,JWXJ,.m4a,4190264,2006-05-11T23:55:22+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Pop/The Beatles/1/LGVN.m4a,/mnt/d/Music/music/Pop/The Beatles/1/LGVN.m4a,/mnt/d/Music/music/Pop/The Beatles/1,LGVN.m4a,LGVN,.m4a,3746573,2006-05-11T23:55:54+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Pop/The Beatles/1/SRTY.m4a,/mnt/d/Music/music/Pop/The Beatles/1/SRTY.m4a,/mnt/d/Music/music/Pop/The Beatles/1,SRTY.m4a,SRTY,.m4a,6877050,2006-05-11T23:54:58+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,"music/Pop/The Cranberries/Everybody Else Is Doing It, So Why Can't We_/HZLN.mp3","/mnt/d/Music/music/Pop/The Cranberries/Everybody Else Is Doing It, So Why Can't We_/HZLN.mp3","/mnt/d/Music/music/Pop/The Cranberries/Everybody Else Is Doing It, So Why Can't We_",HZLN.mp3,HZLN,.mp3,4405507,2006-10-20T01:15:00+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Pop/The Cranberries/No Need to Argue/LJXQ.mp3,/mnt/d/Music/music/Pop/The Cranberries/No Need to Argue/LJXQ.mp3,/mnt/d/Music/music/Pop/The Cranberries/No Need to Argue,LJXQ.mp3,LJXQ,.mp3,4913029,2005-05-13T08:46:08+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Pop/Vanessa Carlton/Legally Blonde/ULYX.mp3,/mnt/d/Music/music/Pop/Vanessa Carlton/Legally Blonde/ULYX.mp3,/mnt/d/Music/music/Pop/Vanessa Carlton/Legally Blonde,ULYX.mp3,ULYX,.mp3,5680193,2005-05-14T10:20:16+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Pop/Vitamin C/No album info/HCBA.mp3,/mnt/d/Music/music/Pop/Vitamin C/No album info/HCBA.mp3,/mnt/d/Music/music/Pop/Vitamin C/No album info,HCBA.mp3,HCBA,.mp3,8149120,2006-02-03T01:33:24+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Porcupine Tree/'Deadwing' Album/01 - Deadwing.mp3,/mnt/d/Music/music/Porcupine Tree/'Deadwing' Album/01 - Deadwing.mp3,/mnt/d/Music/music/Porcupine Tree/'Deadwing' Album,01 - Deadwing.mp3,01 - Deadwing,.mp3,14132916,2006-10-27T01:46:20+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Porcupine Tree/'Deadwing' Album/02 - Shallow.mp3,/mnt/d/Music/music/Porcupine Tree/'Deadwing' Album/02 - Shallow.mp3,/mnt/d/Music/music/Porcupine Tree/'Deadwing' Album,02 - Shallow.mp3,02 - Shallow,.mp3,6228472,2006-10-27T01:46:20+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Porcupine Tree/'Deadwing' Album/03 - Lazarus.mp3,/mnt/d/Music/music/Porcupine Tree/'Deadwing' Album/03 - Lazarus.mp3,/mnt/d/Music/music/Porcupine Tree/'Deadwing' Album,03 - Lazarus.mp3,03 - Lazarus,.mp3,6259192,2006-10-27T01:46:20+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Porcupine Tree/'Deadwing' Album/04 - Halo.mp3,/mnt/d/Music/music/Porcupine Tree/'Deadwing' Album/04 - Halo.mp3,/mnt/d/Music/music/Porcupine Tree/'Deadwing' Album,04 - Halo.mp3,04 - Halo,.mp3,6740681,2006-10-27T01:46:20+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Porcupine Tree/'Deadwing' Album/05 - Arriving Somewhere But Not Here.mp3,/mnt/d/Music/music/Porcupine Tree/'Deadwing' Album/05 - Arriving Somewhere But Not Here.mp3,/mnt/d/Music/music/Porcupine Tree/'Deadwing' Album,05 - Arriving Somewhere But Not Here.mp3,05 - Arriving Somewhere But Not Here,.mp3,17387355,2006-10-24T03:45:28+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Porcupine Tree/'Deadwing' Album/06 - Mellotron Scratch.mp3,/mnt/d/Music/music/Porcupine Tree/'Deadwing' Album/06 - Mellotron Scratch.mp3,/mnt/d/Music/music/Porcupine Tree/'Deadwing' Album,06 - Mellotron Scratch.mp3,06 - Mellotron Scratch,.mp3,10066591,2006-10-27T01:46:20+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Porcupine Tree/'Deadwing' Album/07 - Open Car.mp3,/mnt/d/Music/music/Porcupine Tree/'Deadwing' Album/07 - Open Car.mp3,/mnt/d/Music/music/Porcupine Tree/'Deadwing' Album,07 - Open Car.mp3,07 - Open Car,.mp3,5496834,2006-10-27T01:46:20+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Porcupine Tree/'Deadwing' Album/08 - The Start Of Something Beautiful.mp3,/mnt/d/Music/music/Porcupine Tree/'Deadwing' Album/08 - The Start Of Something Beautiful.mp3,/mnt/d/Music/music/Porcupine Tree/'Deadwing' Album,08 - The Start Of Something Beautiful.mp3,08 - The Start Of Something Beautiful,.mp3,11092263,2006-10-24T03:45:28+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Porcupine Tree/'Deadwing' Album/09 - Glass Arm Shattering.mp3,/mnt/d/Music/music/Porcupine Tree/'Deadwing' Album/09 - Glass Arm Shattering.mp3,/mnt/d/Music/music/Porcupine Tree/'Deadwing' Album,09 - Glass Arm Shattering.mp3,09 - Glass Arm Shattering,.mp3,8943117,2006-10-27T01:46:20+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Porcupine Tree/_Deadwing_ Album/01 - Deadwing.mp3,/mnt/d/Music/music/Porcupine Tree/_Deadwing_ Album/01 - Deadwing.mp3,/mnt/d/Music/music/Porcupine Tree/_Deadwing_ Album,01 - Deadwing.mp3,01 - Deadwing,.mp3,14132916,2006-10-27T01:46:20+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Porcupine Tree/_Deadwing_ Album/02 - Shallow.mp3,/mnt/d/Music/music/Porcupine Tree/_Deadwing_ Album/02 - Shallow.mp3,/mnt/d/Music/music/Porcupine Tree/_Deadwing_ Album,02 - Shallow.mp3,02 - Shallow,.mp3,6228472,2006-10-27T01:46:20+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Porcupine Tree/_Deadwing_ Album/03 - Lazarus.mp3,/mnt/d/Music/music/Porcupine Tree/_Deadwing_ Album/03 - Lazarus.mp3,/mnt/d/Music/music/Porcupine Tree/_Deadwing_ Album,03 - Lazarus.mp3,03 - Lazarus,.mp3,6259192,2006-10-27T01:46:20+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Porcupine Tree/_Deadwing_ Album/04 - Halo.mp3,/mnt/d/Music/music/Porcupine Tree/_Deadwing_ Album/04 - Halo.mp3,/mnt/d/Music/music/Porcupine Tree/_Deadwing_ Album,04 - Halo.mp3,04 - Halo,.mp3,6740681,2006-10-27T01:46:20+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Porcupine Tree/_Deadwing_ Album/05 - Arriving Somewhere But Not Here.mp3,/mnt/d/Music/music/Porcupine Tree/_Deadwing_ Album/05 - Arriving Somewhere But Not Here.mp3,/mnt/d/Music/music/Porcupine Tree/_Deadwing_ Album,05 - Arriving Somewhere But Not Here.mp3,05 - Arriving Somewhere But Not Here,.mp3,17387355,2006-10-24T03:45:28+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Porcupine Tree/_Deadwing_ Album/06 - Mellotron Scratch.mp3,/mnt/d/Music/music/Porcupine Tree/_Deadwing_ Album/06 - Mellotron Scratch.mp3,/mnt/d/Music/music/Porcupine Tree/_Deadwing_ Album,06 - Mellotron Scratch.mp3,06 - Mellotron Scratch,.mp3,10066591,2006-10-27T01:46:20+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Porcupine Tree/_Deadwing_ Album/07 - Open Car.mp3,/mnt/d/Music/music/Porcupine Tree/_Deadwing_ Album/07 - Open Car.mp3,/mnt/d/Music/music/Porcupine Tree/_Deadwing_ Album,07 - Open Car.mp3,07 - Open Car,.mp3,5496834,2006-10-27T01:46:20+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Porcupine Tree/_Deadwing_ Album/08 - The Start Of Something Beautiful.mp3,/mnt/d/Music/music/Porcupine Tree/_Deadwing_ Album/08 - The Start Of Something Beautiful.mp3,/mnt/d/Music/music/Porcupine Tree/_Deadwing_ Album,08 - The Start Of Something Beautiful.mp3,08 - The Start Of Something Beautiful,.mp3,11092263,2006-10-24T03:45:28+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Porcupine Tree/_Deadwing_ Album/09 - Glass Arm Shattering.mp3,/mnt/d/Music/music/Porcupine Tree/_Deadwing_ Album/09 - Glass Arm Shattering.mp3,/mnt/d/Music/music/Porcupine Tree/_Deadwing_ Album,09 - Glass Arm Shattering.mp3,09 - Glass Arm Shattering,.mp3,8943117,2006-10-27T01:46:20+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Powerman 5000/Tonight the Stars Revolt/02 Supernova Goes Pop.m4p,/mnt/d/Music/music/Powerman 5000/Tonight the Stars Revolt/02 Supernova Goes Pop.m4p,/mnt/d/Music/music/Powerman 5000/Tonight the Stars Revolt,02 Supernova Goes Pop.m4p,02 Supernova Goes Pop,.m4p,3249256,2008-02-10T02:50:48+00:00,0,,,,,,,,,inventoried,,
/mnt/d/Music,music/Powerman 5000/Tonight the Stars Revolt/03 When Worlds Collide.m4p,/mnt/d/Music/music/Powerman 5000/Tonight the Stars Revolt/03 When Worlds Collide.m4p,/mnt/d/Music/music/Powerman 5000/Tonight the Stars Revolt,03 When Worlds Collide.m4p,03 When Worlds Collide,.m4p,2975097,2008-02-10T02:50:50+00:00,0,,,,,,,,,inventoried,,
/mnt/d/Music,music/President's of the United States/No album info/LFAP.m4a,/mnt/d/Music/music/President's of the United States/No album info/LFAP.m4a,/mnt/d/Music/music/President's of the United States/No album info,LFAP.m4a,LFAP,.m4a,2789847,2005-05-14T10:00:28+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Primitive Radio Gods/Rocket/CUVB.m4a,/mnt/d/Music/music/Primitive Radio Gods/Rocket/CUVB.m4a,/mnt/d/Music/music/Primitive Radio Gods/Rocket,CUVB.m4a,CUVB,.m4a,5485268,2005-05-14T10:00:34+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Progress/01-2 - Ultraspank - Push.wma,/mnt/d/Music/music/Progress/01-2 - Ultraspank - Push.wma,/mnt/d/Music/music/Progress,01-2 - Ultraspank - Push.wma,01-2 - Ultraspank - Push,.wma,5668605,2008-01-24T19:42:46+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Progress/02-2 - Ultraspank - Crumble.wma,/mnt/d/Music/music/Progress/02-2 - Ultraspank - Crumble.wma,/mnt/d/Music/music/Progress,02-2 - Ultraspank - Crumble.wma,02-2 - Ultraspank - Crumble,.wma,5498599,2008-01-24T19:47:16+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Progress/03-2 - Ultraspank - Stuck.wma,/mnt/d/Music/music/Progress/03-2 - Ultraspank - Stuck.wma,/mnt/d/Music/music/Progress,03-2 - Ultraspank - Stuck.wma,03-2 - Ultraspank - Stuck,.wma,5203311,2008-01-24T19:51:44+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Progress/04-2 - Ultraspank - Feed.wma,/mnt/d/Music/music/Progress/04-2 - Ultraspank - Feed.wma,/mnt/d/Music/music/Progress,04-2 - Ultraspank - Feed.wma,04-2 - Ultraspank - Feed,.wma,6116005,2008-01-24T19:56:00+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Progress/05-2 - Ultraspank - Smile.wma,/mnt/d/Music/music/Progress/05-2 - Ultraspank - Smile.wma,/mnt/d/Music/music/Progress,05-2 - Ultraspank - Smile.wma,05-2 - Ultraspank - Smile,.wma,5775986,2008-01-24T20:00:42+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Progress/06-2 - Ultraspank - Click.wma,/mnt/d/Music/music/Progress/06-2 - Ultraspank - Click.wma,/mnt/d/Music/music/Progress,06-2 - Ultraspank - Click.wma,06-2 - Ultraspank - Click,.wma,6420242,2008-01-24T20:05:24+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Progress/07-2 - Ultraspank - Jackass.wma,/mnt/d/Music/music/Progress/07-2 - Ultraspank - Jackass.wma,/mnt/d/Music/music/Progress,07-2 - Ultraspank - Jackass.wma,07-2 - Ultraspank - Jackass,.wma,5346486,2008-01-24T20:10:38+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Progress/08-2 - Ultraspank - Crack.wma,/mnt/d/Music/music/Progress/08-2 - Ultraspank - Crack.wma,/mnt/d/Music/music/Progress,08-2 - Ultraspank - Crack.wma,08-2 - Ultraspank - Crack,.wma,5131730,2008-01-24T20:14:46+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Progress/09-2 - Ultraspank - Invite Yourself In.wma,/mnt/d/Music/music/Progress/09-2 - Ultraspank - Invite Yourself In.wma,/mnt/d/Music/music/Progress,09-2 - Ultraspank - Invite Yourself In.wma,09-2 - Ultraspank - Invite Yourself In,.wma,416160,2007-12-08T04:01:24+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Progress/10-2 - Ultraspank - Thanks.wma,/mnt/d/Music/music/Progress/10-2 - Ultraspank - Thanks.wma,/mnt/d/Music/music/Progress,10-2 - Ultraspank - Thanks.wma,10-2 - Ultraspank - Thanks,.wma,4442736,2007-12-08T04:02:00+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Progress/11-2 - Ultraspank - Left.wma,/mnt/d/Music/music/Progress/11-2 - Ultraspank - Left.wma,/mnt/d/Music/music/Progress,11-2 - Ultraspank - Left.wma,11-2 - Ultraspank - Left,.wma,6142852,2007-12-08T04:05:10+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Progress/12-2 - Ultraspank - Where.wma,/mnt/d/Music/music/Progress/12-2 - Ultraspank - Where.wma,/mnt/d/Music/music/Progress,12-2 - Ultraspank - Where.wma,12-2 - Ultraspank - Where,.wma,5051198,2007-08-15T06:29:10+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Progress/13-2 - Ultraspank - Maybe Tomorrow.wma,/mnt/d/Music/music/Progress/13-2 - Ultraspank - Maybe Tomorrow.wma,/mnt/d/Music/music/Progress,13-2 - Ultraspank - Maybe Tomorrow.wma,13-2 - Ultraspank - Maybe Tomorrow,.wma,4621712,2007-08-12T07:15:46+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Puddle of Mudd/Come Clean/ASRC.mp3,/mnt/d/Music/music/Puddle of Mudd/Come Clean/ASRC.mp3,/mnt/d/Music/music/Puddle of Mudd/Come Clean,ASRC.mp3,ASRC,.mp3,4864269,2005-05-14T10:00:42+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Queen Of The Damned/Queen Of The Damned/JONI.m4a,/mnt/d/Music/music/Queen Of The Damned/Queen Of The Damned/JONI.m4a,/mnt/d/Music/music/Queen Of The Damned/Queen Of The Damned,JONI.m4a,JONI,.m4a,3228474,2007-02-07T18:03:26+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Queen Of The Damned/Queen Of The Damned/NJSY.mp3,/mnt/d/Music/music/Queen Of The Damned/Queen Of The Damned/NJSY.mp3,/mnt/d/Music/music/Queen Of The Damned/Queen Of The Damned,NJSY.mp3,NJSY,.mp3,4474701,2007-02-09T16:55:18+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Queen/Classic Queen/FULG.m4a,/mnt/d/Music/music/Queen/Classic Queen/FULG.m4a,/mnt/d/Music/music/Queen/Classic Queen,FULG.m4a,FULG,.m4a,5763231,2004-02-10T09:19:32+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Queen/Classic Queen/PXNU.m4a,/mnt/d/Music/music/Queen/Classic Queen/PXNU.m4a,/mnt/d/Music/music/Queen/Classic Queen,PXNU.m4a,PXNU,.m4a,4504260,2005-05-14T10:00:54+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Queen/No album info/IYQN.mp3,/mnt/d/Music/music/Queen/No album info/IYQN.mp3,/mnt/d/Music/music/Queen/No album info,IYQN.mp3,IYQN,.mp3,3868946,2004-01-27T08:14:58+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Queen/No album info/KVBN.m4a,/mnt/d/Music/music/Queen/No album info/KVBN.m4a,/mnt/d/Music/music/Queen/No album info,KVBN.m4a,KVBN,.m4a,4188617,2005-05-14T10:01:12+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Queen/Queen_ Greatest Hits/DGLJ.m4a,/mnt/d/Music/music/Queen/Queen_ Greatest Hits/DGLJ.m4a,/mnt/d/Music/music/Queen/Queen_ Greatest Hits,DGLJ.m4a,DGLJ,.m4a,2969685,2006-10-18T04:39:02+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Queen/Queen_ Greatest Hits/EIVN.m4a,/mnt/d/Music/music/Queen/Queen_ Greatest Hits/EIVN.m4a,/mnt/d/Music/music/Queen/Queen_ Greatest Hits,EIVN.m4a,EIVN,.m4a,3437385,2006-10-18T04:36:42+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Queen/Queen_ Greatest Hits/GDHQ.m4a,/mnt/d/Music/music/Queen/Queen_ Greatest Hits/GDHQ.m4a,/mnt/d/Music/music/Queen/Queen_ Greatest Hits,GDHQ.m4a,GDHQ,.m4a,3524951,2006-10-18T04:35:32+00:00,1,,,,,,,,,inventoried,,
/mnt/d/Music,music/Queen/Queen_ Greatest Hits/HBVE.m4a,/mnt/d/Music/music/Queen/Queen_ Greatest Hits/HBVE.m4a,/mnt/d/Music/music/Queen/Queen_ Greatest Hits,HBVE.m4a,HBVE,.m4a,2985273,2006-10-18T04:36:14+00:00,1,,,,,,,,,inventoried,,
