file_id,action,reason,metadata_status,review_status,artist,album,title,source_path,destination_path
4504,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,Sum 41,Chuck,I'm Not The One,/mnt/d/Music/music/Alternative & Punk/Sum 41/Chuck/RPIK.m4a,/mnt/d/Music/_Sorted_By_Artist/Sum 41/RPIK.m4a
4500,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,Sum 41,Chuck,Intro,/mnt/d/Music/music/Alternative & Punk/Sum 41/Chuck/LPAR.m4a,/mnt/d/Music/_Sorted_By_Artist/Sum 41/LPAR.m4a
4494,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,Sum 41,Chuck,No Reason,/mnt/d/Music/music/Alternative & Punk/Sum 41/Chuck/BGCN.m4a,/mnt/d/Music/_Sorted_By_Artist/Sum 41/BGCN.m4a
4506,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,Sum 41,Chuck,Open Your Eyes,/mnt/d/Music/music/Alternative & Punk/Sum 41/Chuck/YUOK.m4a,/mnt/d/Music/_Sorted_By_Artist/Sum 41/YUOK.m4a
4496,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,Sum 41,Chuck,Pieces,/mnt/d/Music/music/Alternative & Punk/Sum 41/Chuck/DXGB.m4a,/mnt/d/Music/_Sorted_By_Artist/Sum 41/DXGB.m4a
4502,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,Sum 41,Chuck,Slipping Away,/mnt/d/Music/music/Alternative & Punk/Sum 41/Chuck/PCKM.m4a,/mnt/d/Music/_Sorted_By_Artist/Sum 41/PCKM.m4a
4497,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,Sum 41,Chuck,Some Say,/mnt/d/Music/music/Alternative & Punk/Sum 41/Chuck/FOAW.m4a,/mnt/d/Music/_Sorted_By_Artist/Sum 41/FOAW.m4a
4501,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,Sum 41,Chuck,The Bitter End,/mnt/d/Music/music/Alternative & Punk/Sum 41/Chuck/ONSZ.m4a,/mnt/d/Music/_Sorted_By_Artist/Sum 41/ONSZ.m4a
4495,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,Sum 41,Chuck,There's No Solution,/mnt/d/Music/music/Alternative & Punk/Sum 41/Chuck/CWIM.m4a,/mnt/d/Music/_Sorted_By_Artist/Sum 41/CWIM.m4a
4503,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,Sum 41,Chuck,We're All To Blame,/mnt/d/Music/music/Alternative & Punk/Sum 41/Chuck/RBLH.m4a,/mnt/d/Music/_Sorted_By_Artist/Sum 41/RBLH.m4a
4499,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,Sum 41,Chuck,Welcome To Hell,/mnt/d/Music/music/Alternative & Punk/Sum 41/Chuck/JXMG.m4a,/mnt/d/Music/_Sorted_By_Artist/Sum 41/JXMG.m4a
1120,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,Sunshine Anderson,This Is Ultimate Dance!,Heard It All Before,/mnt/d/Music/iTunes/Compilations/This Is Ultimate Dance!/09 Heard It All Before.m4a,/mnt/d/Music/_Sorted_By_Artist/Sunshine Anderson/09 Heard It All Before.m4a
10833,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,Survivor,None,Eye of the Tiger,/mnt/d/Music/music/TV/Survivor/No album info/NYZQ.m4a,/mnt/d/Music/_Sorted_By_Artist/Survivor/NYZQ.m4a
4147,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,Switchfoot,Alternative Mix,Meant To Live,/mnt/d/Music/music/Alternative/Switchfoot/Alternative Mix/EKZZ.m4a,/mnt/d/Music/_Sorted_By_Artist/Switchfoot/EKZZ.m4a
10317,move,confirmed metadata or accepted review,confirmed,unreviewed,Switchfoot,Now 17,Dare You to Move,/mnt/d/Music/music/Switchfoot/Now 17/SLKZ.m4a,/mnt/d/Music/_Sorted_By_Artist/Switchfoot/SLKZ.m4a
7235,move,confirmed metadata or accepted review,metadata-conflict,accepted_metadata,Syles P,Rap Mix 1,I Get High,/mnt/d/Music/music/Hip Hop_Rap/Syles P/Rap Mix 1/SDED.m4a,/mnt/d/Music/_Sorted_By_Artist/Syles P/SDED.m4a
3452,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Mezmerize,B.Y.O.B.,/mnt/d/Music/just music/music/System Of A Down/Mezmerize/02 - B.Y.O.B.mp3,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/02 - B.Y.O.B.mp3
10331,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Mezmerize,B.Y.O.B.,/mnt/d/Music/music/System Of A Down/Mezmerize/02 - B.Y.O.B.mp3,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/02 - B.Y.O.B (2).mp3
10344,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Mezmerize,B.Y.O.B.,/mnt/d/Music/music/System Of A Down/Mezmerize/GYPF.m4a,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/GYPF.m4a
3454,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Mezmerize,Cigaro,/mnt/d/Music/just music/music/System Of A Down/Mezmerize/04 - Cigaro.mp3,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/04 - Cigaro.mp3
10333,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Mezmerize,Cigaro,/mnt/d/Music/music/System Of A Down/Mezmerize/04 - Cigaro.mp3,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/04 - Cigaro (2).mp3
10349,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Mezmerize,Cigaro,/mnt/d/Music/music/System Of A Down/Mezmerize/TFLH.m4a,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/TFLH.m4a
3461,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Mezmerize,Lost In Hollywood,/mnt/d/Music/just music/music/System Of A Down/Mezmerize/11 - Lost In Hollywood.mp3,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/11 - Lost In Hollywood.mp3
10340,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Mezmerize,Lost In Hollywood,/mnt/d/Music/music/System Of A Down/Mezmerize/11 - Lost In Hollywood.mp3,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/11 - Lost In Hollywood (2).mp3
10342,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Mezmerize,Lost in Hollywood,/mnt/d/Music/music/System Of A Down/Mezmerize/EKQW.m4a,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/EKQW.m4a
3460,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Mezmerize,Old School Hollywood,/mnt/d/Music/just music/music/System Of A Down/Mezmerize/10 - Old School Hollywood.mp3,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/10 - Old School Hollywood.mp3
10339,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Mezmerize,Old School Hollywood,/mnt/d/Music/music/System Of A Down/Mezmerize/10 - Old School Hollywood.mp3,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/10 - Old School Hollywood (2).mp3
10347,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Mezmerize,Old School Hollywood,/mnt/d/Music/music/System Of A Down/Mezmerize/OJKK.m4a,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/OJKK.m4a
3458,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Mezmerize,Question!,/mnt/d/Music/just music/music/System Of A Down/Mezmerize/08 - Question!.mp3,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/08 - Question!.mp3
10337,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Mezmerize,Question!,/mnt/d/Music/music/System Of A Down/Mezmerize/08 - Question!.mp3,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/08 - Question! (2).mp3
10351,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Mezmerize,Question!,/mnt/d/Music/music/System Of A Down/Mezmerize/ZWWZ.m4a,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/ZWWZ.m4a
3455,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Mezmerize,Radio/Video,/mnt/d/Music/just music/music/System Of A Down/Mezmerize/05 - Radio-Video.mp3,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/05 - Radio-Video.mp3
10334,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Mezmerize,Radio/Video,/mnt/d/Music/music/System Of A Down/Mezmerize/05 - Radio-Video.mp3,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/05 - Radio-Video (2).mp3
10350,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Mezmerize,Radio/Video,/mnt/d/Music/music/System Of A Down/Mezmerize/ZKOU.m4a,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/ZKOU.m4a
3453,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Mezmerize,Revenga,/mnt/d/Music/just music/music/System Of A Down/Mezmerize/03 - Revenga.mp3,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/03 - Revenga.mp3
10332,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Mezmerize,Revenga,/mnt/d/Music/music/System Of A Down/Mezmerize/03 - Revenga.mp3,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/03 - Revenga (2).mp3
10346,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Mezmerize,Revenga,/mnt/d/Music/music/System Of A Down/Mezmerize/MJIO.m4a,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/MJIO.m4a
3459,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Mezmerize,Sad Statue,/mnt/d/Music/just music/music/System Of A Down/Mezmerize/09 - Sad Statue.mp3,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/09 - Sad Statue.mp3
10338,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Mezmerize,Sad Statue,/mnt/d/Music/music/System Of A Down/Mezmerize/09 - Sad Statue.mp3,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/09 - Sad Statue (2).mp3
10343,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Mezmerize,Sad Statue,/mnt/d/Music/music/System Of A Down/Mezmerize/FFBV.m4a,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/FFBV.m4a
10345,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Mezmerize,Soldier Side - Intro,/mnt/d/Music/music/System Of A Down/Mezmerize/LBHM.m4a,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/LBHM.m4a
3451,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Mezmerize,Soldier Slide - Intro,/mnt/d/Music/just music/music/System Of A Down/Mezmerize/01 - Soldier Slide - Intro.mp3,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/01 - Soldier Slide - Intro.mp3
10330,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Mezmerize,Soldier Slide - Intro,/mnt/d/Music/music/System Of A Down/Mezmerize/01 - Soldier Slide - Intro.mp3,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/01 - Soldier Slide - Intro (2).mp3
3456,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Mezmerize,This Cocaine Makes Me Feel Like I'm On This Song,/mnt/d/Music/just music/music/System Of A Down/Mezmerize/06 - This Cocaine Makes Me Feel Like I'm On This Song.mp3,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/06 - This Cocaine Makes Me Feel Like I'm On This Song.mp3
10335,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Mezmerize,This Cocaine Makes Me Feel Like I'm On This Song,/mnt/d/Music/music/System Of A Down/Mezmerize/06 - This Cocaine Makes Me Feel Like I'm On This Song.mp3,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/06 - This Cocaine Makes Me Feel Like I'm On This Song (2).mp3
10341,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Mezmerize,This Cocaine Makes Me Feel Like I'm On This Song,/mnt/d/Music/music/System Of A Down/Mezmerize/AHPL.m4a,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/AHPL.m4a
3457,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Mezmerize,Violent Pornography,/mnt/d/Music/just music/music/System Of A Down/Mezmerize/07 - Violent Pornography.mp3,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/07 - Violent Pornography.mp3
10336,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Mezmerize,Violent Pornography,/mnt/d/Music/music/System Of A Down/Mezmerize/07 - Violent Pornography.mp3,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/07 - Violent Pornography (2).mp3
10348,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Mezmerize,Violent Pornography,/mnt/d/Music/music/System Of A Down/Mezmerize/PDZR.m4a,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/PDZR.m4a
10352,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Steal This Album,Innervision,/mnt/d/Music/music/System Of A Down/Steal This Album/QYTB.m4a,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/QYTB.m4a
3470,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Steal This Album!,36,/mnt/d/Music/just music/music/System Of A Down/Steal This Album!/09 - 36.mp3,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/09 - 36.mp3
10369,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Steal This Album!,36,/mnt/d/Music/music/System Of A Down/Steal This Album!/09 - 36.mp3,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/09 - 36 (2).mp3
10370,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Steal This Album!,36,/mnt/d/Music/music/System Of A Down/Steal This Album!/09 36.m4a,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/09 36.m4a
10387,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Steal This Album!,36,/mnt/d/Music/music/System Of A Down/Steal This Album!/HBZI.m4a,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/HBZI.m4a
3467,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Steal This Album!,A.D.D,/mnt/d/Music/just music/music/System Of A Down/Steal This Album!/06 - A.D.D.mp3,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/06 - A.D.D.mp3
10363,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Steal This Album!,A.D.D,/mnt/d/Music/music/System Of A Down/Steal This Album!/06 - A.D.D.mp3,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/06 - A.D.D (2).mp3
10364,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Steal This Album!,A.D.D,/mnt/d/Music/music/System Of A Down/Steal This Album!/06 A.D.D.m4a,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/06 A.D.D.m4a
10393,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Steal This Album!,A.D.D. (American Dream Denial),/mnt/d/Music/music/System Of A Down/Steal This Album!/PDLN.m4a,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/PDLN.m4a
3465,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Steal This Album!,Boom!,/mnt/d/Music/just music/music/System Of A Down/Steal This Album!/04 - Boom!.mp3,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/04 - Boom!.mp3
10359,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Steal This Album!,Boom!,/mnt/d/Music/music/System Of A Down/Steal This Album!/04 - Boom!.mp3,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/04 - Boom! (2).mp3
10360,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Steal This Album!,Boom!,/mnt/d/Music/music/System Of A Down/Steal This Album!/04 Boom!.m4a,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/04 Boom!.m4a
10388,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Steal This Album!,Boom!,/mnt/d/Music/music/System Of A Down/Steal This Album!/MNYD.m4a,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/MNYD.m4a
3464,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Steal This Album!,Bubbles,/mnt/d/Music/just music/music/System Of A Down/Steal This Album!/03 - Bubbles.mp3,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/03 - Bubbles.mp3
10357,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Steal This Album!,Bubbles,/mnt/d/Music/music/System Of A Down/Steal This Album!/03 - Bubbles.mp3,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/03 - Bubbles (2).mp3
10358,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Steal This Album!,Bubbles,/mnt/d/Music/music/System Of A Down/Steal This Album!/03 Bubbles.m4a,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/03 Bubbles.m4a
10397,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Steal This Album!,Bubbles,/mnt/d/Music/music/System Of A Down/Steal This Album!/XGRE.m4a,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/XGRE.m4a
10392,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Steal This Album!,Chic 'N' Stu,/mnt/d/Music/music/System Of A Down/Steal This Album!/OSOY.m4a,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/OSOY.m4a
3462,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Steal This Album!,Chic N' Stu,/mnt/d/Music/just music/music/System Of A Down/Steal This Album!/01 - Chic N' Stu.mp3,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/01 - Chic N' Stu.mp3
10353,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Steal This Album!,Chic N' Stu,/mnt/d/Music/music/System Of A Down/Steal This Album!/01 - Chic N' Stu.mp3,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/01 - Chic N' Stu (2).mp3
10354,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Steal This Album!,Chic N' Stu,/mnt/d/Music/music/System Of A Down/Steal This Album!/01 Chic N' Stu.m4a,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/01 Chic N' Stu.m4a
3474,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Steal This Album!,Ego Brain,/mnt/d/Music/just music/music/System Of A Down/Steal This Album!/13 - Ego Brain.mp3,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/13 - Ego Brain.mp3
10377,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Steal This Album!,Ego Brain,/mnt/d/Music/music/System Of A Down/Steal This Album!/13 - Ego Brain.mp3,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/13 - Ego Brain (2).mp3
10378,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Steal This Album!,Ego Brain,/mnt/d/Music/music/System Of A Down/Steal This Album!/13 Ego Brain.m4a,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/13 Ego Brain.m4a
10399,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Steal This Album!,Ego Brain,/mnt/d/Music/music/System Of A Down/Steal This Album!/YBKF.m4a,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/YBKF.m4a
10391,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Steal This Album!,F**k The System,/mnt/d/Music/music/System Of A Down/Steal This Album!/OPIX.m4a,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/OPIX.m4a
3473,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Steal This Album!,Fuck The System,/mnt/d/Music/just music/music/System Of A Down/Steal This Album!/12 - Fuck The System.mp3,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/12 - Fuck The System.mp3
10375,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Steal This Album!,Fuck The System,/mnt/d/Music/music/System Of A Down/Steal This Album!/12 - Fuck The System.mp3,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/12 - Fuck The System (2).mp3
10376,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Steal This Album!,Fuck The System,/mnt/d/Music/music/System Of A Down/Steal This Album!/12 Fuck The System.m4a,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/12 Fuck The System.m4a
3472,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Steal This Album!,Highway Song,/mnt/d/Music/just music/music/System Of A Down/Steal This Album!/11 - Highway Song.mp3,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/11 - Highway Song.mp3
10373,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Steal This Album!,Highway Song,/mnt/d/Music/music/System Of A Down/Steal This Album!/11 - Highway Song.mp3,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/11 - Highway Song (2).mp3
10374,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Steal This Album!,Highway Song,/mnt/d/Music/music/System Of A Down/Steal This Album!/11 Highway Song.m4a,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/11 Highway Song.m4a
10386,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Steal This Album!,Highway song,/mnt/d/Music/music/System Of A Down/Steal This Album!/FBRG.m4a,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/FBRG.m4a
3469,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Steal This Album!,I-E-A-I-A-I-O,/mnt/d/Music/just music/music/System Of A Down/Steal This Album!/08 - I-E-A-I-A-I-O.mp3,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/08 - I-E-A-I-A-I-O.mp3
10367,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Steal This Album!,I-E-A-I-A-I-O,/mnt/d/Music/music/System Of A Down/Steal This Album!/08 - I-E-A-I-A-I-O.mp3,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/08 - I-E-A-I-A-I-O (2).mp3
10368,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Steal This Album!,I-E-A-I-A-I-O,/mnt/d/Music/music/System Of A Down/Steal This Album!/08 I-E-A-I-A-I-O.m4a,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/08 I-E-A-I-A-I-O.m4a
10396,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Steal This Album!,I-E-A-I-A-I-O,/mnt/d/Music/music/System Of A Down/Steal This Album!/VSSQ.m4a,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/VSSQ.m4a
3463,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Steal This Album!,Inner Vision,/mnt/d/Music/just music/music/System Of A Down/Steal This Album!/02 - Inner Vision.mp3,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/02 - Inner Vision.mp3
10355,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Steal This Album!,Inner Vision,/mnt/d/Music/music/System Of A Down/Steal This Album!/02 - Inner Vision.mp3,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/02 - Inner Vision (2).mp3
10356,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Steal This Album!,Inner Vision,/mnt/d/Music/music/System Of A Down/Steal This Album!/02 Inner Vision.m4a,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/02 Inner Vision.m4a
10389,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Steal This Album!,Innervision,/mnt/d/Music/music/System Of A Down/Steal This Album!/NZUG.m4a,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/NZUG.m4a
10395,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Steal This Album!,Mr Jack,/mnt/d/Music/music/System Of A Down/Steal This Album!/TIRC.m4a,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/TIRC.m4a
3468,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Steal This Album!,Mr. Jack,/mnt/d/Music/just music/music/System Of A Down/Steal This Album!/07 - Mr. Jack.mp3,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/07 - Mr. Jack.mp3
10365,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Steal This Album!,Mr. Jack,/mnt/d/Music/music/System Of A Down/Steal This Album!/07 - Mr. Jack.mp3,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/07 - Mr. Jack (2).mp3
10366,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Steal This Album!,Mr. Jack,/mnt/d/Music/music/System Of A Down/Steal This Album!/07 Mr. Jack.m4a,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/07 Mr. Jack.m4a
3466,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Steal This Album!,Nuguns,/mnt/d/Music/just music/music/System Of A Down/Steal This Album!/05 - Nuguns.mp3,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/05 - Nuguns.mp3
10361,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Steal This Album!,Nuguns,/mnt/d/Music/music/System Of A Down/Steal This Album!/05 - Nuguns.mp3,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/05 - Nuguns (2).mp3
10362,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Steal This Album!,Nuguns,/mnt/d/Music/music/System Of A Down/Steal This Album!/05 Nuguns.m4a,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/05 Nuguns.m4a
10398,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Steal This Album!,Nüguns,/mnt/d/Music/music/System Of A Down/Steal This Album!/YBDO.m4a,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/YBDO.m4a
3471,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Steal This Album!,Pictures,/mnt/d/Music/just music/music/System Of A Down/Steal This Album!/10 - Pictures.mp3,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/10 - Pictures.mp3
10371,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Steal This Album!,Pictures,/mnt/d/Music/music/System Of A Down/Steal This Album!/10 - Pictures.mp3,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/10 - Pictures (2).mp3
10372,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Steal This Album!,Pictures,/mnt/d/Music/music/System Of A Down/Steal This Album!/10 Pictures.m4a,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/10 Pictures.m4a
10400,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Steal This Album!,Pictures,/mnt/d/Music/music/System Of A Down/Steal This Album!/ZWQX.m4a,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/ZWQX.m4a
3476,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Steal This Album!,Roulette,/mnt/d/Music/just music/music/System Of A Down/Steal This Album!/15 - Roulette.mp3,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/15 - Roulette.mp3
10381,move,confirmed metadata or accepted review,confirmed,unreviewed,System Of A Down,Steal This Album!,Roulette,/mnt/d/Music/music/System Of A Down/Steal This Album!/15 - Roulette.mp3,/mnt/d/Music/_Sorted_By_Artist/System Of A Down/15 - Roulette (2).mp3
