file_id,action,reason,duplicate_key,artist,album,title,size_bytes,source_path,keep_path,quarantine_path
3353,quarantine,"same metadata artist, album, and title as kept file",rage against the machine | the battle of los angeles | war within a breath,Rage Against The Machine,The Battle Of Los Angeles,War Within A Breath,5215966,/mnt/d/Music/_Sorted_By_Artist/Rage Against The Machine/12 - War Within A Breath.mp3,/mnt/d/Music/_Sorted_By_Artist/Rage Against The Machine/12 - War Within A Breath (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/12 - War Within A Breath.mp3
9740,keep,largest file in duplicate metadata group,rage against the machine | the battle of los angeles | war within a breath,Rage Against The Machine,The Battle Of Los Angeles,War Within A Breath,5215966,/mnt/d/Music/_Sorted_By_Artist/Rage Against The Machine/12 - War Within A Breath (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Rage Against The Machine/12 - War Within A Breath (2).mp3,
3363,quarantine,"same metadata artist, album, and title as kept file",rammstein | mutter | adios,Rammstein,Mutter,Adios,5512967,/mnt/d/Music/_Sorted_By_Artist/Rammstein/10 - Adios.mp3,/mnt/d/Music/_Sorted_By_Artist/Rammstein/10 - Adios (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/10 - Adios.mp3
9750,keep,largest file in duplicate metadata group,rammstein | mutter | adios,Rammstein,Mutter,Adios,5512967,/mnt/d/Music/_Sorted_By_Artist/Rammstein/10 - Adios (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Rammstein/10 - Adios (2).mp3,
3358,quarantine,"same metadata artist, album, and title as kept file",rammstein | mutter | feuer frei,Rammstein,Mutter,Feuer Frei!,4598891,/mnt/d/Music/_Sorted_By_Artist/Rammstein/05 - Feuer Frei!.mp3,/mnt/d/Music/_Sorted_By_Artist/Rammstein/05 - Feuer Frei! (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/05 - Feuer Frei!.mp3
9745,keep,largest file in duplicate metadata group,rammstein | mutter | feuer frei,Rammstein,Mutter,Feuer Frei!,4598891,/mnt/d/Music/_Sorted_By_Artist/Rammstein/05 - Feuer Frei! (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Rammstein/05 - Feuer Frei! (2).mp3,
3357,quarantine,"same metadata artist, album, and title as kept file",rammstein | mutter | ich will,Rammstein,Mutter,Ich will,5227710,/mnt/d/Music/_Sorted_By_Artist/Rammstein/04 - Ich will.mp3,/mnt/d/Music/_Sorted_By_Artist/Rammstein/04 - Ich will (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/04 - Ich will.mp3
9744,keep,largest file in duplicate metadata group,rammstein | mutter | ich will,Rammstein,Mutter,Ich will,5227710,/mnt/d/Music/_Sorted_By_Artist/Rammstein/04 - Ich will (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Rammstein/04 - Ich will (2).mp3,
3355,quarantine,"same metadata artist, album, and title as kept file",rammstein | mutter | links 234,Rammstein,Mutter,Links 234,5205140,/mnt/d/Music/_Sorted_By_Artist/Rammstein/02 - Links 234.mp3,/mnt/d/Music/_Sorted_By_Artist/Rammstein/02 - Links 234 (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/02 - Links 234.mp3
9742,keep,largest file in duplicate metadata group,rammstein | mutter | links 234,Rammstein,Mutter,Links 234,5205140,/mnt/d/Music/_Sorted_By_Artist/Rammstein/02 - Links 234 (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Rammstein/02 - Links 234 (2).mp3,
3354,quarantine,"same metadata artist, album, and title as kept file",rammstein | mutter | mein herz brennt,Rammstein,Mutter,Mein Herz Brennt,6716690,/mnt/d/Music/_Sorted_By_Artist/Rammstein/01 - Mein Herz Brennt.mp3,/mnt/d/Music/_Sorted_By_Artist/Rammstein/01 - Mein Herz Brennt (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/01 - Mein Herz Brennt.mp3
9741,keep,largest file in duplicate metadata group,rammstein | mutter | mein herz brennt,Rammstein,Mutter,Mein Herz Brennt,6716690,/mnt/d/Music/_Sorted_By_Artist/Rammstein/01 - Mein Herz Brennt (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Rammstein/01 - Mein Herz Brennt (2).mp3,
3359,quarantine,"same metadata artist, album, and title as kept file",rammstein | mutter | mutter,Rammstein,Mutter,Mutter,6547416,/mnt/d/Music/_Sorted_By_Artist/Rammstein/06 - Mutter.mp3,/mnt/d/Music/_Sorted_By_Artist/Rammstein/06 - Mutter (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/06 - Mutter.mp3
9746,keep,largest file in duplicate metadata group,rammstein | mutter | mutter,Rammstein,Mutter,Mutter,6547416,/mnt/d/Music/_Sorted_By_Artist/Rammstein/06 - Mutter (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Rammstein/06 - Mutter (2).mp3,
3364,quarantine,"same metadata artist, album, and title as kept file",rammstein | mutter | nebel,Rammstein,Mutter,Nebel,7064641,/mnt/d/Music/_Sorted_By_Artist/Rammstein/11 - Nebel.mp3,/mnt/d/Music/_Sorted_By_Artist/Rammstein/11 - Nebel (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/11 - Nebel.mp3
9751,keep,largest file in duplicate metadata group,rammstein | mutter | nebel,Rammstein,Mutter,Nebel,7064641,/mnt/d/Music/_Sorted_By_Artist/Rammstein/11 - Nebel (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Rammstein/11 - Nebel (2).mp3,
3362,quarantine,"same metadata artist, album, and title as kept file",rammstein | mutter | rein raus,Rammstein,Mutter,Rein Raus,4576948,/mnt/d/Music/_Sorted_By_Artist/Rammstein/09 - Rein Raus.mp3,/mnt/d/Music/_Sorted_By_Artist/Rammstein/09 - Rein Raus (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/09 - Rein Raus.mp3
9749,keep,largest file in duplicate metadata group,rammstein | mutter | rein raus,Rammstein,Mutter,Rein Raus,4576948,/mnt/d/Music/_Sorted_By_Artist/Rammstein/09 - Rein Raus (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Rammstein/09 - Rein Raus (2).mp3,
3356,quarantine,"same metadata artist, album, and title as kept file",rammstein | mutter | sonne,Rammstein,Mutter,Sonne,6556193,/mnt/d/Music/_Sorted_By_Artist/Rammstein/03 - Sonne.mp3,/mnt/d/Music/_Sorted_By_Artist/Rammstein/03 - Sonne (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/03 - Sonne.mp3
9743,keep,largest file in duplicate metadata group,rammstein | mutter | sonne,Rammstein,Mutter,Sonne,6556193,/mnt/d/Music/_Sorted_By_Artist/Rammstein/03 - Sonne (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Rammstein/03 - Sonne (2).mp3,
3360,quarantine,"same metadata artist, album, and title as kept file",rammstein | mutter | spieluhr,Rammstein,Mutter,Spieluhr,6868409,/mnt/d/Music/_Sorted_By_Artist/Rammstein/07 - Spieluhr.mp3,/mnt/d/Music/_Sorted_By_Artist/Rammstein/07 - Spieluhr (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/07 - Spieluhr.mp3
9747,keep,largest file in duplicate metadata group,rammstein | mutter | spieluhr,Rammstein,Mutter,Spieluhr,6868409,/mnt/d/Music/_Sorted_By_Artist/Rammstein/07 - Spieluhr (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Rammstein/07 - Spieluhr (2).mp3,
3361,quarantine,"same metadata artist, album, and title as kept file",rammstein | mutter | zwitter,Rammstein,Mutter,Zwitter,6186300,/mnt/d/Music/_Sorted_By_Artist/Rammstein/08 - Zwitter.mp3,/mnt/d/Music/_Sorted_By_Artist/Rammstein/08 - Zwitter (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/08 - Zwitter.mp3
9748,keep,largest file in duplicate metadata group,rammstein | mutter | zwitter,Rammstein,Mutter,Zwitter,6186300,/mnt/d/Music/_Sorted_By_Artist/Rammstein/08 - Zwitter (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Rammstein/08 - Zwitter (2).mp3,
1890,quarantine,"same metadata artist, album, and title as kept file",rascal flatts | feels like today | then i did,Rascal Flatts,Feels Like Today,Then I Did,3083375,/mnt/d/Music/_Sorted_By_Artist/Rascal Flatts/03 Then I Did 1.m4a,/mnt/d/Music/_Sorted_By_Artist/Rascal Flatts/03 Then I Did.m4a,/mnt/d/Music/_Duplicate_Quarantine/03 Then I Did 1.m4a
1891,keep,largest file in duplicate metadata group,rascal flatts | feels like today | then i did,Rascal Flatts,Feels Like Today,Then I Did,3119397,/mnt/d/Music/_Sorted_By_Artist/Rascal Flatts/03 Then I Did.m4a,/mnt/d/Music/_Sorted_By_Artist/Rascal Flatts/03 Then I Did.m4a,
8235,quarantine,"same metadata artist, album, and title as kept file",ray charles | ray | georgia on my mind,Ray Charles,Ray!,Georgia On My Mind,3536603,/mnt/d/Music/_Sorted_By_Artist/Ray Charles/DLWX.m4a,/mnt/d/Music/_Sorted_By_Artist/Ray Charles/WNKO.m4a,/mnt/d/Music/_Duplicate_Quarantine/DLWX.m4a
8246,keep,largest file in duplicate metadata group,ray charles | ray | georgia on my mind,Ray Charles,Ray!,Georgia On My Mind,5346967,/mnt/d/Music/_Sorted_By_Artist/Ray Charles/WNKO.m4a,/mnt/d/Music/_Sorted_By_Artist/Ray Charles/WNKO.m4a,
3365,quarantine,"same metadata artist, album, and title as kept file",rob zombie | hellbilly deluxe | call of the zombie,Rob Zombie,Hellbilly Deluxe,Call Of The Zombie,733813,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/01 - Call Of The Zombie.mp3,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/01 - Call Of The Zombie (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/01 - Call Of The Zombie.mp3
9838,keep,largest file in duplicate metadata group,rob zombie | hellbilly deluxe | call of the zombie,Rob Zombie,Hellbilly Deluxe,Call Of The Zombie,733813,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/01 - Call Of The Zombie (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/01 - Call Of The Zombie (2).mp3,
9839,quarantine,"same metadata artist, album, and title as kept file",rob zombie | hellbilly deluxe | call of the zombie,Rob Zombie,Hellbilly Deluxe,Call Of The Zombie,484574,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/01 Call Of The Zombie.m4a,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/01 - Call Of The Zombie (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/01 Call Of The Zombie.m4a
3370,quarantine,"same metadata artist, album, and title as kept file",rob zombie | hellbilly deluxe | demonoid phenomenon,Rob Zombie,Hellbilly Deluxe,Demonoid Phenomenon,6047746,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/06 - Demonoid Phenomenon.mp3,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/06 - Demonoid Phenomenon (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/06 - Demonoid Phenomenon.mp3
9848,keep,largest file in duplicate metadata group,rob zombie | hellbilly deluxe | demonoid phenomenon,Rob Zombie,Hellbilly Deluxe,Demonoid Phenomenon,6047746,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/06 - Demonoid Phenomenon (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/06 - Demonoid Phenomenon (2).mp3,
9849,quarantine,"same metadata artist, album, and title as kept file",rob zombie | hellbilly deluxe | demonoid phenomenon,Rob Zombie,Hellbilly Deluxe,Demonoid Phenomenon,3982727,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/06 Demonoid Phenomenon.m4a,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/06 - Demonoid Phenomenon (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/06 Demonoid Phenomenon.m4a
3367,quarantine,"same metadata artist, album, and title as kept file",rob zombie | hellbilly deluxe | dragula,Rob Zombie,Hellbilly Deluxe,Dragula,5352471,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/03 - Dragula.mp3,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/03 - Dragula (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/03 - Dragula.mp3
9842,keep,largest file in duplicate metadata group,rob zombie | hellbilly deluxe | dragula,Rob Zombie,Hellbilly Deluxe,Dragula,5352471,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/03 - Dragula (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/03 - Dragula (2).mp3,
9843,quarantine,"same metadata artist, album, and title as kept file",rob zombie | hellbilly deluxe | dragula,Rob Zombie,Hellbilly Deluxe,Dragula,3677457,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/03 Dragula.m4a,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/03 - Dragula (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/03 Dragula.m4a
3372,quarantine,"same metadata artist, album, and title as kept file",rob zombie | hellbilly deluxe | how to make a monster,Rob Zombie,Hellbilly Deluxe,How To Make A Monster,2374512,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/08 - How To Make A Monster.mp3,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/08 - How To Make A Monster (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/08 - How To Make A Monster.mp3
9852,keep,largest file in duplicate metadata group,rob zombie | hellbilly deluxe | how to make a monster,Rob Zombie,Hellbilly Deluxe,How To Make A Monster,2374512,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/08 - How To Make A Monster (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/08 - How To Make A Monster (2).mp3,
9853,quarantine,"same metadata artist, album, and title as kept file",rob zombie | hellbilly deluxe | how to make a monster,Rob Zombie,Hellbilly Deluxe,How To Make A Monster,1585091,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/08 How To Make A Monster.m4a,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/08 - How To Make A Monster (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/08 How To Make A Monster.m4a
3368,quarantine,"same metadata artist, album, and title as kept file",rob zombie | hellbilly deluxe | living dead girl,Rob Zombie,Hellbilly Deluxe,Living Dead Girl,4835247,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/04 - Living Dead Girl.mp3,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/04 - Living Dead Girl (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/04 - Living Dead Girl.mp3
9844,keep,largest file in duplicate metadata group,rob zombie | hellbilly deluxe | living dead girl,Rob Zombie,Hellbilly Deluxe,Living Dead Girl,4835247,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/04 - Living Dead Girl (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/04 - Living Dead Girl (2).mp3,
9845,quarantine,"same metadata artist, album, and title as kept file",rob zombie | hellbilly deluxe | living dead girl,Rob Zombie,Hellbilly Deluxe,Living Dead Girl,3240801,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/04 Living Dead Girl.m4a,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/04 - Living Dead Girl (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/04 Living Dead Girl.m4a
3373,quarantine,"same metadata artist, album, and title as kept file",rob zombie | hellbilly deluxe | meet the creeper,Rob Zombie,Hellbilly Deluxe,Meet The Creeper,4643403,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/09 - Meet The Creeper.mp3,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/09 - Meet The Creeper (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/09 - Meet The Creeper.mp3
9854,keep,largest file in duplicate metadata group,rob zombie | hellbilly deluxe | meet the creeper,Rob Zombie,Hellbilly Deluxe,Meet The Creeper,4643403,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/09 - Meet The Creeper (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/09 - Meet The Creeper (2).mp3,
9855,quarantine,"same metadata artist, album, and title as kept file",rob zombie | hellbilly deluxe | meet the creeper,Rob Zombie,Hellbilly Deluxe,Meet The Creeper,3137548,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/09 Meet The Creeper.m4a,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/09 - Meet The Creeper (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/09 Meet The Creeper.m4a
3369,quarantine,"same metadata artist, album, and title as kept file",rob zombie | hellbilly deluxe | perversion,Rob Zombie,Hellbilly Deluxe,Perversion,2481091,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/05 - Perversion.mp3,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/05 - Perversion (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/05 - Perversion.mp3
9846,keep,largest file in duplicate metadata group,rob zombie | hellbilly deluxe | perversion,Rob Zombie,Hellbilly Deluxe,Perversion,2481091,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/05 - Perversion (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/05 - Perversion (2).mp3,
9847,quarantine,"same metadata artist, album, and title as kept file",rob zombie | hellbilly deluxe | perversion,Rob Zombie,Hellbilly Deluxe,Perversion,1680510,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/05 Perversion.m4a,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/05 - Perversion (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/05 Perversion.m4a
3376,quarantine,"same metadata artist, album, and title as kept file",rob zombie | hellbilly deluxe | return of the phantom stranger,Rob Zombie,Hellbilly Deluxe,Return Of The Phantom Stranger,6520458,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/12 - Return Of The Phantom Stranger.mp3,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/12 - Return Of The Phantom Stranger (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/12 - Return Of The Phantom Stranger.mp3
9860,keep,largest file in duplicate metadata group,rob zombie | hellbilly deluxe | return of the phantom stranger,Rob Zombie,Hellbilly Deluxe,Return Of The Phantom Stranger,6520458,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/12 - Return Of The Phantom Stranger (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/12 - Return Of The Phantom Stranger (2).mp3,
9861,quarantine,"same metadata artist, album, and title as kept file",rob zombie | hellbilly deluxe | return of the phantom stranger,Rob Zombie,Hellbilly Deluxe,Return Of The Phantom Stranger,4439897,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/12 Return Of The Phantom Stranger.m4a,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/12 - Return Of The Phantom Stranger (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/12 Return Of The Phantom Stranger.m4a
3371,quarantine,"same metadata artist, album, and title as kept file",rob zombie | hellbilly deluxe | spookshow baby,Rob Zombie,Hellbilly Deluxe,Spookshow Baby,5236487,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/07 - Spookshow Baby.mp3,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/07 - Spookshow Baby (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/07 - Spookshow Baby.mp3
9850,keep,largest file in duplicate metadata group,rob zombie | hellbilly deluxe | spookshow baby,Rob Zombie,Hellbilly Deluxe,Spookshow Baby,5236487,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/07 - Spookshow Baby (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/07 - Spookshow Baby (2).mp3,
9851,quarantine,"same metadata artist, album, and title as kept file",rob zombie | hellbilly deluxe | spookshow baby,Rob Zombie,Hellbilly Deluxe,Spookshow Baby,3474550,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/07 Spookshow Baby.m4a,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/07 - Spookshow Baby (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/07 Spookshow Baby.m4a
3366,quarantine,"same metadata artist, album, and title as kept file",rob zombie | hellbilly deluxe | superbeast,Rob Zombie,Hellbilly Deluxe,Superbeast,5289777,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/02 - Superbeast.mp3,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/02 - Superbeast (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/02 - Superbeast.mp3
9840,keep,largest file in duplicate metadata group,rob zombie | hellbilly deluxe | superbeast,Rob Zombie,Hellbilly Deluxe,Superbeast,5289777,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/02 - Superbeast (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/02 - Superbeast (2).mp3,
9841,quarantine,"same metadata artist, album, and title as kept file",rob zombie | hellbilly deluxe | superbeast,Rob Zombie,Hellbilly Deluxe,Superbeast,3545485,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/02 Superbeast.m4a,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/02 - Superbeast (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/02 Superbeast.m4a
3374,quarantine,"same metadata artist, album, and title as kept file",rob zombie | hellbilly deluxe | the ballad of resurrection joe and rosa whore,Rob Zombie,Hellbilly Deluxe,The Ballad Of Resurrection Joe And Rosa Whore,5669075,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/10 - The Ballad Of Resurrection Joe And Rosa Whore.mp3,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/10 - The Ballad Of Resurrection Joe And Rosa Whore (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/10 - The Ballad Of Resurrection Joe And Rosa Whore.mp3
9856,keep,largest file in duplicate metadata group,rob zombie | hellbilly deluxe | the ballad of resurrection joe and rosa whore,Rob Zombie,Hellbilly Deluxe,The Ballad Of Resurrection Joe And Rosa Whore,5669075,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/10 - The Ballad Of Resurrection Joe And Rosa Whore (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/10 - The Ballad Of Resurrection Joe And Rosa Whore (2).mp3,
9857,quarantine,"same metadata artist, album, and title as kept file",rob zombie | hellbilly deluxe | the ballad of resurrection joe and rosa whore,Rob Zombie,Hellbilly Deluxe,The Ballad Of Resurrection Joe And Rosa Whore,3896296,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/10 The Ballad Of Resurrection Joe An.m4a,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/10 - The Ballad Of Resurrection Joe And Rosa Whore (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/10 The Ballad Of Resurrection Joe An.m4a
3377,quarantine,"same metadata artist, album, and title as kept file",rob zombie | hellbilly deluxe | the beginning of the end,Rob Zombie,Hellbilly Deluxe,The Beginning Of The End,2708670,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/13 - The Beginning Of The End.mp3,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/13 - The Beginning Of The End (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/13 - The Beginning Of The End.mp3
9862,keep,largest file in duplicate metadata group,rob zombie | hellbilly deluxe | the beginning of the end,Rob Zombie,Hellbilly Deluxe,The Beginning Of The End,2708670,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/13 - The Beginning Of The End (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/13 - The Beginning Of The End (2).mp3,
9863,quarantine,"same metadata artist, album, and title as kept file",rob zombie | hellbilly deluxe | the beginning of the end,Rob Zombie,Hellbilly Deluxe,The Beginning Of The End,1863971,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/13 The Beginning Of The End.m4a,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/13 - The Beginning Of The End (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/13 The Beginning Of The End.m4a
3375,quarantine,"same metadata artist, album, and title as kept file",rob zombie | hellbilly deluxe | what lurks on channel x,Rob Zombie,Hellbilly Deluxe,What Lurks On Channel X ?,3591400,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/11 - What Lurks On Channel X -.mp3,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/11 - What Lurks On Channel X - (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/11 - What Lurks On Channel X -.mp3
9858,keep,largest file in duplicate metadata group,rob zombie | hellbilly deluxe | what lurks on channel x,Rob Zombie,Hellbilly Deluxe,What Lurks On Channel X ?,3591400,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/11 - What Lurks On Channel X - (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/11 - What Lurks On Channel X - (2).mp3,
9859,quarantine,"same metadata artist, album, and title as kept file",rob zombie | hellbilly deluxe | what lurks on channel x,Rob Zombie,Hellbilly Deluxe,What Lurks On Channel X ?,2460716,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/11 What Lurks On Channel X _.m4a,/mnt/d/Music/_Sorted_By_Artist/Rob Zombie/11 - What Lurks On Channel X - (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/11 What Lurks On Channel X _.m4a
9971,quarantine,"same metadata artist, album, and title as kept file",santana | supernatural | maria maria,Santana,Supernatural,Maria Maria,4253493,/mnt/d/Music/_Sorted_By_Artist/Santana/KULV.m4a,/mnt/d/Music/_Sorted_By_Artist/Santana/ZCAE.mp3,/mnt/d/Music/_Duplicate_Quarantine/KULV.m4a
9973,keep,largest file in duplicate metadata group,santana | supernatural | maria maria,Santana,Supernatural,Maria Maria,5247272,/mnt/d/Music/_Sorted_By_Artist/Santana/ZCAE.mp3,/mnt/d/Music/_Sorted_By_Artist/Santana/ZCAE.mp3,
9402,keep,largest file in duplicate metadata group,santana | supernatural | smooth,Santana,Supernatural,Smooth,5760911,/mnt/d/Music/_Sorted_By_Artist/Santana/ZAYN.mp3,/mnt/d/Music/_Sorted_By_Artist/Santana/ZAYN.mp3,
9972,quarantine,"same metadata artist, album, and title as kept file",santana | supernatural | smooth,Santana,Supernatural,Smooth,4826883,/mnt/d/Music/_Sorted_By_Artist/Santana/TIXK.m4a,/mnt/d/Music/_Sorted_By_Artist/Santana/ZAYN.mp3,/mnt/d/Music/_Duplicate_Quarantine/TIXK.m4a
1974,quarantine,"same metadata artist, album, and title as kept file",savage garden | savage garden | i want you,Savage Garden,Savage Garden,I Want You,3762648,/mnt/d/Music/_Sorted_By_Artist/Savage Garden/02 I Want You.m4a,/mnt/d/Music/_Sorted_By_Artist/Savage Garden/HUHM.m4a,/mnt/d/Music/_Duplicate_Quarantine/02 I Want You.m4a
9978,keep,largest file in duplicate metadata group,savage garden | savage garden | i want you,Savage Garden,Savage Garden,I Want You,3768205,/mnt/d/Music/_Sorted_By_Artist/Savage Garden/HUHM.m4a,/mnt/d/Music/_Sorted_By_Artist/Savage Garden/HUHM.m4a,
1976,quarantine,"same metadata artist, album, and title as kept file",savage garden | savage garden | santa monica,Savage Garden,Savage Garden,Santa Monica,3472806,/mnt/d/Music/_Sorted_By_Artist/Savage Garden/11 Santa Monica.m4a,/mnt/d/Music/_Sorted_By_Artist/Savage Garden/NFDE.m4a,/mnt/d/Music/_Duplicate_Quarantine/11 Santa Monica.m4a
9982,keep,largest file in duplicate metadata group,savage garden | savage garden | santa monica,Savage Garden,Savage Garden,Santa Monica,3481566,/mnt/d/Music/_Sorted_By_Artist/Savage Garden/NFDE.m4a,/mnt/d/Music/_Sorted_By_Artist/Savage Garden/NFDE.m4a,
